,index,hash,time,message,buggy
1115,543,26718ec,2005-06-09 18:28:54,fix for Cray C++,1
1115,543,26718ec,2005-06-09 18:28:54,fix for Cray C++,0
1116,544,ad4555c,2005-06-09 19:15:10,fix for newer Intel Itanium compilers,1
1116,544,ad4555c,2005-06-09 19:15:10,fix for newer Intel Itanium compilers,0
1117,545,63cc8cd,2005-06-09 19:16:39,fix for newer Intel Itanium compilers,1
1118,546,e54cc99,2005-06-09 19:45:01,updated for gcc-3.2-based Altix,0
1119,547,7d9c360,2005-06-10 03:02:37,Fixed Example 0 Makefile to link on Mac OS X 10.4  using GCC 4.0.0.,1
1120,548,cbe92bc,2005-06-10 15:25:01,Stopped compilation of target printing to screen,0
1121,549,86a15cf,2005-06-10 18:12:09,fixed meshtool to include additional headers,1
1121,549,86a15cf,2005-06-10 18:12:09,fixed meshtool to include additional headers,0
1122,550,672bf35,2005-06-10 18:57:52,Fixed bug in plotting coarsened elements.,1
1122,550,672bf35,2005-06-10 18:57:52,Fixed bug in plotting coarsened elements.,0
1123,551,ccb845d,2005-06-10 20:27:10,Fixed bug in generating Gauss-Lobatto grid for EDGE4 elements.,1
1128,2,8281432,2005-06-11 06:09:00,Possible performance enhancement in Mesh::delete_elem. We use the passed Elems id() as a guess for the location of the Elem in the _elements vector. If the guess does not succeed  then we revert to the linear search.,0
1129,3,958c4db,2005-06-11 15:02:11,fixed exodusII_io.C to include boundary_info.h,1
1138,12,7cc6d79,2005-06-13 20:24:33,removed deprecated operator() from the EquationSystems,0
1139,13,34e9e1a,2005-06-13 21:04:43,changed component_mask to component_scale.  Allow the user to specifiy a constant scale factor for each variable in the system.  A variable is omitted from the error computation when (component_scale[var] == 0.),1
1148,22,fe84836,2005-06-17 21:23:16,Compiler complained about control reahing end of non-void func.,0
1149,23,f3d6ecd,2005-06-20 17:24:34,"applied GMSH patch from Martin & added #include ""boundary_info.h""  Boundary information is now handled  and numNodes is now properly initialized.",1
1149,23,f3d6ecd,2005-06-20 17:24:34,"applied GMSH patch from Martin & added #include ""boundary_info.h""  Boundary information is now handled  and numNodes is now properly initialized.",0
1150,24,74158c9,2005-06-20 19:27:16,if the BoundaryMesh is not going to copy the node pointer locations from the parent mesh then it must delete the nodes since it allocates memory.  Fixed that and the meshtool.,1
1170,44,a7c7c47,2005-07-13 21:43:49,use \n for newline when printing a point. Do not want to force flushing from library code,0
1171,45,7cc32f4,2005-07-18 15:42:05,fixed warnings in tetgen so that we can use the libMesh CXXFLAGS for compilation,1
1188,62,9e9dbe6,2005-08-15 21:30:38,Changes to enable writing/reading of refined meshes using a updated XDA file format that stores adaptivitiy hierarchy information.,0
1189,63,8e4eb1c,2005-08-16 13:35:30,fixed Mesh::read() bool flag,1
1197,71,38fa10a,2005-08-17 19:26:08,Changes in the interface for EquationSystems::read and EquationSystems::write. Instead of using multiple boolean arguments to specify reading/writing properties  we bitwise OR enumeration values.,0
1198,72,09a75ba,2005-08-17 21:20:22,fixed for no sidesets,1
1199,73,a867fcc,2005-08-18 14:58:56,"Changes to XDR reading and writing to work with the new XDA format. Now refined meshes can be written out and read in using the binary XDR format.""",0
1200,74,084970a,2005-08-18 15:56:17,Fixed makefile.,1
1201,75,313a212,2005-08-18 19:12:31,Efficiency changes in xdr_IO.C.  Replaced two N^2 algorithms with Nlog(N) algorithms.  Reading/Writing xda xdr files is much more efficient.  The same change was also implemented in mesh_communication.C,0
1202,76,33d5e33,2005-08-19 20:20:36,Fixed an issue with the MeshRefinement class and its initial_nodes vector. We were not accounting for cases where the Mesh was coarsened  and nodes were deleted.,1
1207,81,2ae4ab5,2005-08-24 15:12:28,Added type for cubic Hermite elements,0
1208,82,8ff40a2,2005-08-24 15:42:18,Fixed incorrectly pasted comment,1
1209,83,fc2d402,2005-08-25 18:31:37,Added Hermite tensor product FE type (currently insufficiently tested),0
1210,84,6aef57a,2005-08-25 19:07:15,Fixed linker errors,1
1211,85,8b73e68,2005-08-25 19:15:40,Added HERMITE type to string_to_enum map,0
1212,86,aaccc73,2005-08-26 06:26:29,Fixed incorrect master element in 1D elements  refactored 2D code  fixed caching bug in all elements.  Hermite elements appear to be working now.,1
1216,90,76ca7cf,2005-08-29 09:07:40,Minor change.,0
1217,91,16bdabf,2005-08-29 20:43:00,committed the MeshTools::Modification::smooth patch,1
1218,92,9fc86bd,2005-08-29 21:46:12,added a file existence check across all processors that works in optimized mode,0
1219,93,41c4b2a,2005-09-02 13:40:06,GMV ptet10 patch included,1
1221,95,4a139a9,2005-09-05 21:27:41,recognize Intel icc v9.0,0
1222,96,3736db6,2005-09-05 22:48:16,latest patches.  Thanks  Martin,1
1225,99,bfdf20f,2005-09-09 12:26:51,Removed outdated comment.,0
1226,100,edccd7f,2005-09-11 01:38:27,checkin of patch recovery error estimator from Varis.  Minor code clean-up  no rigorous testing.  I think the elem_order needs to be replaced with var_order.,1
1227,101,f3d5e67,2005-09-12 16:53:59,Added different petsc option targets,0
1228,102,bc1fee9,2005-09-28 00:49:28,More informative error messages,1
1228,102,bc1fee9,2005-09-28 00:49:28,More informative error messages,0
1229,103,b56d878,2005-09-30 13:39:58,Fix for 3D,1
1229,103,b56d878,2005-09-30 13:39:58,Fix for 3D,0
1230,104,d5803b5,2005-09-30 15:03:06,constructor was moved from the header file  but was still inline.  xlC (correctly?) does not provide global linkage  resulting in a linker error.  Fixed.,1
1234,108,1ae8f86,2005-09-30 19:55:24,made code work with Sun C++ again - requires strict std:: conformance for all old C APIs,0
1235,109,d468fe2,2005-09-30 19:59:35,fixed getpot,1
1235,109,d468fe2,2005-09-30 19:59:35,fixed getpot,0
1236,110,6f43ea7,2005-09-30 20:00:38,fixed documentation to reflect new compilers,1
1236,110,6f43ea7,2005-09-30 20:00:38,fixed documentation to reflect new compilers,0
1237,111,5ac23aa,2005-09-30 20:14:12,fixed for MIPSPro,1
1239,113,034d370,2005-10-05 21:27:46,Implemented finite differenced second derivatives for 3D Hierarchics,0
1240,114,e15ec5f,2005-10-06 18:35:12,"Fixed ""flipping vertex-based DoFs"" problem",1
1240,114,e15ec5f,2005-10-06 18:35:12,"Fixed ""flipping vertex-based DoFs"" problem",0
1241,115,8e5b078,2005-10-13 16:36:31,Library compatibility fixes for Real == long double,1
1247,121,86ee019,2005-10-14 15:31:08,Changed linear solver tolerances to be FP precision dependent,0
1248,122,03e645f,2005-10-14 19:44:09,Fixed cut-n-paste typo,1
1248,122,03e645f,2005-10-14 19:44:09,Fixed cut-n-paste typo,0
1249,123,9b1b53e,2005-10-16 10:08:58,Fixed code for complex numbers.,1
1250,124,08a86c5,2005-10-18 06:53:04,Only processor 0 should read the data.,0
1251,125,ee14d08,2005-10-18 15:38:00,Fixed assert in shape_second_deriv(),1
1252,126,930fccf,2005-10-18 15:59:24,Command line parsing is now more correct and robust.,0
1253,127,305fafc,2005-10-18 18:44:48,Fixed overzealous assert,1
1254,128,3addd2a,2005-10-31 20:34:05,Added norm functions to dense vectors,0
1255,129,24607f8,2005-10-31 20:47:15,Fixed broken l2 norm,1
1257,131,53ab69d,2005-11-28 17:52:51,Added vim swapfiles to ignore list,0
1258,132,c0b1d71,2005-11-28 20:12:13,Fixed comment typo,1
1258,132,c0b1d71,2005-11-28 20:12:13,Fixed comment typo,0
1259,133,9186c66,2005-11-28 20:24:18,Added H2 error calculation options,1
1260,134,f5fcb9c,2005-11-29 15:46:45,Added dot product to the NumericVector subclasses.,0
1261,135,b4fcf7a,2005-11-30 00:00:01,Fixed compatibility bug when PetscReal==long double,1
1262,136,e23724a,2005-11-30 00:28:32,Added long double specialization for compare(),0
1263,137,3bdcf93,2005-11-30 00:31:04,Fixed out-of-vector (but not buffer overflow!) bug,1
1263,137,3bdcf93,2005-11-30 00:31:04,Fixed out-of-vector (but not buffer overflow!) bug,0
1264,138,80c03df,2005-11-30 00:41:40,Fixed Xdr read support for long doubles in double-precision files,1
1264,138,80c03df,2005-11-30 00:41:40,Fixed Xdr read support for long doubles in double-precision files,0
1265,139,58388bf,2005-11-30 00:54:33,Fixed typo from previous commit,1
1265,139,58388bf,2005-11-30 00:54:33,Fixed typo from previous commit,0
1266,140,013a6c6,2005-11-30 19:11:48,Fix for double != Real case,1
1266,140,013a6c6,2005-11-30 19:11:48,Fix for double != Real case,0
1267,141,43038cc,2005-11-30 20:33:47,Make sure _exact_hessian initializes to NULL  only compute H1 and H2 errors if necessary,1
1270,144,c98f55e,2005-12-06 20:52:13,Reduced penalty values to safer levels in modified code,0
1271,145,70ed1c0,2005-12-07 15:51:55,Fix for when libMesh is compiled without MPI,1
1272,146,65b89ba,2005-12-07 22:44:27,An order 6 quadrature rule was mistakenly labeled an order 7 rule,0
1273,147,fe4ed81,2005-12-13 21:15:46,"Bugfix for ""all elements have identical error"" case - yes  this actually happened to me.",1
1274,148,c909beb,2005-12-15 19:12:18,Define DOUBLE_PRECISION for consistency with SINGLE_ and TRIPLE_ cases,0
1275,149,105535f,2005-12-22 18:06:07,Reworked the eigen system in order to support generalized eigenvalue problem.,1
1275,149,105535f,2005-12-22 18:06:07,Reworked the eigen system in order to support generalized eigenvalue problem.,0
1276,150,32bc6d5,2005-12-22 18:06:56,Reworked the eigen system in order to support generalized eigenvalue problems.,1
1276,150,32bc6d5,2005-12-22 18:06:56,Reworked the eigen system in order to support generalized eigenvalue problems.,0
1277,151,770e9d5,2005-12-22 18:16:59,Fixed some problems combining Bernstein FE with infinite elements.,1
1281,155,8b51c2d,2006-01-07 20:24:59,Removed some std::couts.,0
1282,156,5a309ca,2006-01-11 20:56:51,Added the usual constructors to ErrorVector  created a typedef to keep the choice of error value type in one place,1
1282,156,5a309ca,2006-01-11 20:56:51,Added the usual constructors to ErrorVector  created a typedef to keep the choice of error value type in one place,0
1283,157,8089a7e,2006-01-14 15:56:11,Fixed typo in comment,1
1286,160,45f9f0d,2006-02-22 20:55:24,We need an element-specific quadrature rule  not just a QClough rule that may not exist!,0
1287,161,9e19af0,2006-02-22 22:30:53,Fixed broken yy derivative calculation,1
1287,161,9e19af0,2006-02-22 22:30:53,Fixed broken yy derivative calculation,0
1288,162,6cd8fd6,2006-02-23 21:38:50,Fixed Order documentation,1
1289,163,f256beb,2006-02-24 20:02:19,update for building with SUPERLU  SUPERLU_DIST  and UMFPACK,0
1290,164,688afa1,2006-02-27 07:11:50,Added an example program for generalized eigenvalue problems.,1
1310,184,bc21bc2,2006-03-16 00:00:47,Enforce sequential DoF numbers to reduce storage and dynamic memory usage,0
1311,185,6826d7a,2006-03-16 20:52:08,Fix non-expensive dof_object copying,1
1315,189,d7e42b0,2006-03-21 21:42:21,Added optimization - FE objects now only compute data that has already been requested by get_*() functions,0
1316,190,41a81bc,2006-03-21 22:46:18,Patch from Martin to print the parameter name in quotes,1
1316,190,41a81bc,2006-03-21 22:46:18,Patch from Martin to print the parameter name in quotes,0
1317,191,dd430a0,2006-03-22 19:08:26,Updated comment  fixed spelling errors,1
1317,191,dd430a0,2006-03-22 19:08:26,Updated comment  fixed spelling errors,0
1318,192,cefd4e1,2006-03-22 19:26:33,Fixed misspellings,1
1322,196,fec48b1,2006-03-23 20:16:57,Comment,0
1323,197,327e8f3,2006-03-23 20:17:51,Turn off example 12 (until someone fixes it!),1
1329,203,3e24f65,2006-03-27 20:00:37,Add back the parent p_level() caching  plus a function which uses it,0
1330,204,c8ad984,2006-03-27 20:24:10,Fixed accidental commit of intermediate files,1
1330,204,c8ad984,2006-03-27 20:24:10,Fixed accidental commit of intermediate files,0
1331,205,9209049,2006-03-27 20:28:38,We apologize for the bug in the previous commit.  Those responsible have been sacked.,1
1333,207,1f6c114,2006-03-27 23:50:42,Added Clough option to QBase::build(),0
1334,208,7532852,2006-03-27 23:58:23,Fixing a potential (albeit unlikely) bug in FE caching (see also fe.C),1
1334,208,7532852,2006-03-27 23:58:23,Fixing a potential (albeit unlikely) bug in FE caching (see also fe.C),0
1335,209,0e43af2,2006-03-28 00:02:29,Fixing a potential bug in FE caching,1
1354,228,60f3b22,2006-03-30 00:05:49,We need to constrain total polynomial order  not just element p_level,0
1355,229,9a835fd,2006-04-05 16:14:28,Add option to add extra quadrature order to default quadrature rules  e.g. for more accurate error integration in exact_solution,1
1357,231,7f9e5ad,2006-04-05 16:16:56,Remove assumptions that constraint rows are nonempty,0
1358,232,9e3ed99,2006-04-05 16:18:40,Minor typo fix,1
1365,239,7c54e47,2006-04-10 18:06:20,Added ExactErrorEstimator class,0
1366,240,7249a7a,2006-04-14 22:31:50,Fixes for hp refinement,1
1367,241,8682dbf,2006-04-16 03:15:16,Use old p refinement level when getting old dof indices,0
1368,242,66c7938,2006-04-16 03:41:07,Fixes for hp projection cases,1
1371,245,847bb73,2006-04-17 19:54:48,Add more local elem variables  to make gdb use easier,0
1372,246,ec3c1a3,2006-04-17 21:18:09,Fix false positives in detection of unrefined islands.,1
1372,246,ec3c1a3,2006-04-17 21:18:09,Fix false positives in detection of unrefined islands.,0
1373,247,9dba9db,2006-04-17 23:44:14,Fix potential segfaults  add new utility function for mesh smoothing,1
1373,247,9dba9db,2006-04-17 23:44:14,Fix potential segfaults  add new utility function for mesh smoothing,0
1374,248,a2d61fe,2006-04-18 03:34:33,Fixed cut-n-paste bug,1
1377,251,efdbf76,2006-04-18 16:24:09,Added virtual keyword to destructor.,0
1378,252,69d9f0e,2006-04-18 17:14:39,Fix gcc warning,1
1380,254,30514a7,2006-04-19 23:04:33,Added high order hierarchic triangles  replacing existing hierarchic triangle code,0
