,index,hash,time,message,buggy
5326,394,06ef409,2018-06-19 14:26:58,Backport bug fix for scalapack,1
5329,397,e94eb0a,2018-06-20 05:47:06,Small changes to the files.,0
5330,398,59c4364,2018-06-20 08:34:31,Error due to backporting,1
5330,398,59c4364,2018-06-20 08:34:31,Error due to backporting,0
5331,399,89f6b43,2018-06-20 09:24:51,Fix matrix size for scalapack since not input variable available in this version,1
5331,399,89f6b43,2018-06-20 09:24:51,Fix matrix size for scalapack since not input variable available in this version,0
5332,400,6a09ebe,2018-06-20 12:24:30,Fixed typo in tutorial response function 1_4 showing the wrong input file.,1
5345,413,9895f1e,2018-06-20 16:27:29,Ran abilint,0
5346,413,710300000000.0,2018-06-20 16:28:02,Fixed typos in source file lists,1
5346,413,710300000000.0,2018-06-20 16:28:02,Fixed typos in source file lists,0
5347,414,534e3f8,2018-06-20 16:37:51,Fixed inconsistencies between build system and source tree configurations,1
5350,417,a0f9edd,2018-06-20 16:52:21,Moved 27_linalg to 29_linalg to satisfy dependencies,0
5351,418,7a88a80,2018-06-20 17:11:11,Merged 29_linalg into 28_numeric_noabirule to fix circular dependencies,1
5351,418,7a88a80,2018-06-20 17:11:11,Merged 29_linalg into 28_numeric_noabirule to fix circular dependencies,0
5352,420,c5bff91,2018-06-20 17:30:45,Fixed defs_datatypes not available when building 43_wvl_wrappers,1
5355,422,f572488,2018-06-20 18:35:42,Restored the optional character of TRIQS,0
5356,424,5e909e5,2018-06-20 18:36:06,Fixed small inconsistencies related to k-points,1
5356,424,5e909e5,2018-06-20 18:36:06,Fixed small inconsistencies related to k-points,0
5357,425,dcfd7ac,2018-06-20 18:38:26,Fixed undeclared dependency of mrggkk,1
5358,426,7d3e105,2018-06-20 21:13:56,Merge branch 'release-8.8' into _biederj,0
5359,427,bcc1b83,2018-06-20 21:43:53,Fixed missing dependency of 44_abitools on netcdf,1
5360,428,470ece9,2018-06-20 21:44:46,Merge cote/beauty/e94e into _cote,0
5361,429,6a6af6c,2018-06-20 21:46:38,Fix problem with Sai2002,1
5362,430,bde40d5,2018-06-20 21:48:09,Merge fgoudreault/develop/6a09 into _cote,0
5363,430,2ddeadf,2018-06-20 22:08:42,Fixed missing dependency of macroave on 44_abitools,1
5364,431,e43b919,2018-06-20 22:19:27,iMinor modifs.,0
5365,432,21f16f6,2018-06-20 22:23:45,Fix by Matthieu of the problem https://forum.abinit.org/viewtopic.php?f=10&t=3872,1
5373,441,9cdb798,2018-06-21 11:20:06,Merge pouillon/split-prep/2dde into _pouillon,0
5374,441,6fec2bb,2018-06-21 13:45:54,Fix problems for robodoc,1
5374,441,6fec2bb,2018-06-21 13:45:54,Fix problems for robodoc,0
5375,442,120f2bc,2018-06-21 13:53:48,Fix lines too long,1
5375,442,120f2bc,2018-06-21 13:53:48,Fix lines too long,0
5376,444,c4c5114,2018-06-21 13:57:02,FPE fixed,1
5379,447,6065219.0,2018-06-21 15:18:54,Adjuste tol with respect to results,0
5380,448,d72bbd5,2018-06-21 15:41:47,Fix if then else,1
5381,449,d8c6d1b,2018-06-21 15:42:39,Merge remote branch 'origin/tdep_test' into tdep_test,0
5382,450,41eade3,2018-06-22 08:24:38,Fix i/o error,1
5382,450,41eade3,2018-06-22 08:24:38,Fix i/o error,0
5383,451,53ea4a6,2018-06-22 11:37:55,Fixed failing 'make distcheck',1
5387,454,5d77ec4,2018-06-23 17:24:44,Simple update of date,0
5388,455,3a4fa41,2018-06-23 17:58:14,Fix non-existent 20_datashare,1
5388,455,3a4fa41,2018-06-23 17:58:14,Fix non-existent 20_datashare,0
5389,456,6156601.0,2018-06-23 18:07:14,Apply make abiauty. Fix some missing continuation characters in first column (abirules).,1
