,index,hash,time,message,buggy
6397,1003,a500048,2017-09-17 19:25:22,remove bogus version of temper/npt command,0
6398,1004,388eab5,2017-09-17 20:49:41,correctly initialize `thermo_virial` in fix poems and protect access to vflag_XXX by checking for evflag !=0,1
6398,1004,388eab5,2017-09-17 20:49:41,correctly initialize `thermo_virial` in fix poems and protect access to vflag_XXX by checking for evflag !=0,0
6399,699,66130f5,2017-09-17 20:50:22,whether virial contributions from fixes are included depend on thermo_virial  not virial_flag.,1
6399,699,66130f5,2017-09-17 20:50:22,whether virial contributions from fixes are included depend on thermo_virial  not virial_flag.,0
6400,1993,5f18428,2017-09-17 21:10:41,activate virial contribution in `fix lb/rigid/pc/sphere` by default and protect virial computation with evflag,1
6400,1993,5f18428,2017-09-17 21:10:41,activate virial contribution in `fix lb/rigid/pc/sphere` by default and protect virial computation with evflag,0
6401,687,1ac9081,2017-09-17 23:58:10,fix external only needs to collect virial in case it is requested,1
6401,687,1ac9081,2017-09-17 23:58:10,fix external only needs to collect virial in case it is requested,0
6402,2146,aad8cd1,2017-09-18 18:08:57,allow fix viscous to be used with dynamic groups,1
6404,1592,ac897ea,2017-09-19 16:27:25,LATTE package doc update and some small code changes,0
6405,705,76d93f2,2017-09-19 16:55:08,add fix latte command to doc pages,1
6413,713,d708e34,2017-09-20 12:01:26,cmake: download/build latte if not found,0
6414,2158,5e35ab2,2017-09-20 17:11:49,fixed sucrose,1
6414,2158,5e35ab2,2017-09-20 17:11:49,fixed sucrose,0
6415,715,a8ae886,2017-09-21 10:40:54,update fix latte examples and virial,1
6419,719,3381a43,2017-09-21 16:20:06,Added readme.m,0
6420,1782,fe8244c,2017-09-21 16:49:46,Rename fix,1
6421,1027,ee487ef,2017-09-22 10:32:19,Merge pull request #652 from junghans/latte,0
6422,1028,3ed39ca,2017-09-22 13:03:24,Make Kokkos comm give warning and switch to classic comm instead of erroring out,1
6423,709,bcde318,2017-09-22 13:47:44,Merge pull request #659 from stanmoore1/kk_border_comm,0
6424,1786,789812e,2017-09-22 14:46:53,KOKKOS: minor typo fix,1
6425,1613,32e0de7,2017-09-22 15:10:53,first pass at implementing atom2bin for KOKKOS neighbor lists,0
6426,712,d6316c4,2017-09-22 15:17:44,cmake: fix build with system latte,1
6426,712,d6316c4,2017-09-22 15:17:44,cmake: fix build with system latte,0
6427,713,f2c1172,2017-09-22 15:46:34,patch 22Sep17,1
6427,713,f2c1172,2017-09-22 15:46:34,patch 22Sep17,0
6428,1616,78a486c,2017-09-25 16:18:08,Authorize hybrid/overlay for fix srp,1
6428,1616,78a486c,2017-09-25 16:18:08,Authorize hybrid/overlay for fix srp,0
6429,1791,836a6d2,2017-09-25 16:31:39,whitespace fixes  silence compiler warning about too few format specifiers,1
6430,2174,0448bc9,2017-09-25 18:31:32,Merged stuff.,0
6431,1619,4beccf5,2017-09-25 18:35:53,Move fix to USER-MISH,1
6433,1621,f1aea57,2017-09-25 18:48:21,Update readme.md,0
6434,1622,88a882b,2017-09-25 18:59:23,Added reference to fix rhok implimentation,1
6442,1629,8bba6d3,2017-09-26 16:52:10,correct formatting and broken/colliding link issues with LATTE package related documentation,0
6443,742,fd3ecd0,2017-09-26 16:52:24,fix typo in formatting,1
6445,2188,de45fa6,2017-09-26 18:25:37,correct bogus links in LATTE docs,0
6446,2189,23e283f,2017-09-27 16:20:07,Fixed proper deletion of fixes if fix is NULL,1
6455,740,80898b8,2017-09-28 17:42:02,first draft of doc done,0
6456,2199,c0f1a32,2017-09-28 17:43:59,fixed namespace issue,1
6475,1078,4524b0f,2017-09-29 16:54:46,rename arg_kludge to uef_arg_kludge,0
6476,1079,4c71beb,2017-09-30 12:12:15,"cleanup/simplification of compilation for fix phonon analysis tool ""phana""",1
6476,1079,4c71beb,2017-09-30 12:12:15,"cleanup/simplification of compilation for fix phonon analysis tool ""phana""",0
6477,2219,091d058,2017-09-30 17:44:15,Fix typo,1
6484,2226,a7b0d1f,2017-10-01 14:40:19,DOC: Corrected syntax for appending at certain frame (NetCDF only),0
6485,1088,cf24dd0,2017-10-02 04:53:17,Adding pair style dpd/intel and dihedral style fourier/intel Adding raw performance numbers for Skylake xeon server. Fixes for using older Intel compilers and compiling without OpenMP. Fix adding in hooks for using USER-INTEL w/ minimization.,1
6496,794,d2aa05c,2017-10-02 21:24:51,update README in USER-INTEL for recent LRT logic reversal,0
6497,1100,588b253,2017-10-02 23:26:21,Minor fix for FixNHUef constructor,1
6503,787,11eed23,2017-10-03 00:14:34,include dump cfg/uef in commands toctree,0
6504,1690,f07719e,2017-10-03 10:08:38,make fix rhok examples more consistent with LAMMPS conventions:,1
6504,1690,f07719e,2017-10-03 10:08:38,make fix rhok examples more consistent with LAMMPS conventions:,0
6505,2247,251f280,2017-10-03 10:10:38,make fix rhok more similar to other LAMMPS sources,1
6506,1866,ca032f2,2017-10-03 10:14:24,Add Kokkos threaded reverse comm option,0
6507,2249,1bb7af9,2017-10-03 10:45:08,integrate fix rhok into the LAMMPS source code management and documentation system,1
6532,1717,9572634,2017-10-04 09:38:43,Ensure consistency with documentation,0
6533,816,bda0ee3,2017-10-04 12:06:03,Destroy unneeded fix in pair_reaxc_kokkos,1
6534,1893,3653f40,2017-10-04 12:10:13,Reduce unnecessary communication in fix_qeq_reax,0
6535,818,2b0bfcb,2017-10-05 10:35:09,Fix memory leak in pair_reaxc_kokkos,1
6537,820,4c6779c,2017-10-05 14:11:15,USER-DPD Kokkos: propagate the new neigh_modify options from efaa4c67,0
6538,1723,6bf2c60,2017-10-05 14:58:05,Fix issues in Kokkos comm,1
6557,840,6820db9,2017-10-06 14:41:38,avoid merge conflict,0
6558,1743,dc0e209,2017-10-06 16:37:52,MAINT: Return error when 'at' keyword is used without 'append yes'.,1
6562,845,0f5d7dc,2017-10-07 12:38:41,cmake: added USER-UEF,0
6563,1165,7e58f08,2017-10-08 08:33:07,Fixing bug in pppm/intel for AVX-512 with single precision and ik diff. This commit simplifies the code by eliminating packing optimizations that were slower under typical parameters and had some memory bugs.,1
6584,865,3df9caf,2017-10-13 10:29:49,drop const qualifier to allow bracketing of lookup index,0
6585,1768,f6ddc8c,2017-10-13 10:49:31,Fix compile errors from neigh history refactor,1
6590,1190,374d619,2017-10-16 14:57:12,add gromos bond style,0
6591,2330,bb141aa,2017-10-16 22:51:56,USER-INTEL: Bug fix for case where a bond/angle/dihedral/improper style is specified  but there are no bond/... types and therefore no allocation.,1
6605,2343,6dd55e4,2017-10-18 15:24:54,Merge pull request #698 from lammps/doc-update,0
6606,886,f709a72,2017-10-18 15:26:15,cross ref fix deform and new fix nvt/uef,1
6609,903,b0b67ca,2017-10-18 18:49:15,Merge branch 'master' into master,0
6610,1208,6e7504f,2017-10-19 08:09:44,Import segfault fix in Colvars module,1
6612,1967,e284545,2017-10-20 12:03:22,added some documentation and reference example,0
6613,1968,f479f02,2017-10-20 13:41:31,Fix a Colvars error that was hidden by the previous segfault,1
6618,1799,aaf5e87,2017-10-20 14:08:15,Merge pull request #703 from akohlmey/custom-rigid-body-generation,0
6619,898,83c7d3a,2017-10-20 14:18:50,update fix rigid documentation,1
6621,915,998aedc,2017-10-20 16:09:33,Merge pull request #670 from vishalkenchan/pair_style/coul_wolf_cs,0
6622,1220,0a02c3c,2017-10-20 16:56:06,fix segfault bug for in fix rigid/small found by regression testing,1
6628,1983,0148c2a,2017-10-23 14:12:19,updated neighbor list history processing for USER-OMP,0
6629,2366,39df9f5,2017-10-23 16:07:21,patch 23Oct17,1
6639,2376,a26ffc7,2017-10-26 12:32:30,Reset plane wiggle in master.,0
6640,1993,99a6c6e,2017-10-26 12:33:16,Fixed a typo in manifold plane wiggle.,1
6640,1993,99a6c6e,2017-10-26 12:33:16,Fixed a typo in manifold plane wiggle.,0
6641,935,f4d0aa3,2017-10-27 11:25:57,correct cut-n-paste bug reported by Massimo Pica Ciamarra on lammps-users,1
6641,935,f4d0aa3,2017-10-27 11:25:57,correct cut-n-paste bug reported by Massimo Pica Ciamarra on lammps-users,0
6642,2379,f6658d1,2017-10-30 23:33:26,fix incorrect create_atoms example for selecting created atoms with a variable,1
6646,924,f7f6a15,2017-11-01 21:20:19,MAINT: Removed superfluous code.,0
6647,2384,e755a83,2017-11-01 21:28:14,BUG: openfile is called multiple times  second call stopped code with 'at keyword requires use of append yes',1
6647,2384,e755a83,2017-11-01 21:28:14,BUG: openfile is called multiple times  second call stopped code with 'at keyword requires use of append yes',0
6648,2385,91e4bcc,2017-11-01 21:28:14,BUG: openfile is called multiple times  second call stopped code with 'at keyword requires use of append yes',1
6654,2391,5a8c5eb,2017-11-06 10:41:01,provide last input command line with error->one() output,0
6655,2008,0f971bf,2017-11-06 10:41:32,print name of unknown or incorrect variable in error message,1
6656,2393,e337db4,2017-11-06 11:31:43,Replicate bbox from Chris Knight,0
6657,2394,09c61ca,2017-11-06 13:29:59,correct listing of USER-OMP variants of fix rigid styles,1
6662,1843,51688b2,2017-11-06 15:06:54,Improve performance of Python integrator (NVE_Opt version),0
6663,2400,4342bcd,2017-11-07 09:17:58,Fix CUDA issue in USER-DPD/random_external_state.h,1
6664,1845,2e40c00,2017-11-07 10:00:57,add option to the print command to also print to the global universe screen and logfile,0
6665,944,f043212,2017-11-07 13:57:29,USER-DPD: fix a segfault when using constant temperature (DPD vs. DPDE),1
6667,1848,8580650,2017-11-12 15:46:51,Reverse communication compute fragment/aggregate,0
6668,947,c16b7a3,2017-11-12 15:57:53,Multiple run fix for cluster/aggregate computes,1
6675,954,f2dc764,2017-11-13 09:01:38,Merge pull request #723 from lammps/replicate_bbox,0
6676,955,dde94c2,2017-11-13 09:07:25,new example scripts for fix gcmc,1
6678,972,751465a,2017-11-13 14:32:26,Merge branch 'master' into cluster-fragment-aggregate-fixes,0
6679,973,ec067bd,2017-11-13 17:59:16,fix cut-n-paste error in create_bond docs,1
6679,973,ec067bd,2017-11-13 17:59:16,fix cut-n-paste error in create_bond docs,0
6680,974,e55c90c,2017-11-14 14:01:07,Moved rerun bug fix to individual affected styles,1
6683,962,5ba8066,2017-11-17 15:07:59,Undid the removal of rad in pair_yukawa.,0
6684,1865,f3ed148,2017-11-20 10:18:53,Fix for big endian machines,1
6685,964,7d07f06,2017-11-20 10:21:19,Remove const from variable,0
6686,980,9a57231,2017-11-21 23:43:52,Set peratom_freq in fix ave/chunk,1
6686,980,9a57231,2017-11-21 23:43:52,Set peratom_freq in fix ave/chunk,0
6687,2419,a111cf6,2017-11-26 22:35:56,BUG: Proper handling of bigint data. Corrects behavior when compiled with LAMMPS_BIGBIG.,1
6693,1874,e118938,2017-11-28 11:19:19,correct documentation for create_atoms rotate,0
6694,988,fa6fc94,2017-11-28 11:28:15,fix issues in FixNeighHistory and FixNeighHistoryOMP reported in https://sourceforge.net/p/lammps/mailman/message/36138319/,1
6697,990,5647522,2017-11-28 12:34:23,various small cosmetic adjustments to increase conformance with LAMMPS programming conventions,0
6698,991,6f7bd78,2017-11-29 01:02:04,Fixes issue #701,1
6701,1881,c3aa705,2017-11-30 09:22:32,Improve performance of pair_reaxc  this change is safe because the non-bonded i-loop doesn't include ghost atoms  this optimization is already included in the USER-OMP version,0
6702,2049,319508b,2017-11-30 10:56:58,fix scoping ambiguity issue that confuses nvcc,1
6714,2445,e7f9772,2017-12-01 17:14:11,disable disruptive debug output,0
6715,2446,f8891a4,2017-12-02 01:04:46,Rename fix python/integrate to python/move,1
6722,2068,fc742eb,2017-12-05 16:23:20,Remove outdated elastic constants,0
6723,2453,4d915db,2017-12-05 23:33:24,Rename fix python/move to move/python,1
6730,1022,d7e5d60,2017-12-07 08:25:01,Merge pull request #738 from rbberger/pylammps_thermo_style_fix,0
6731,2461,c4e83be,2017-12-07 08:42:17,Fix compile error in pair_yukawa_kokkos,1
6735,1012,ed8680d,2017-12-07 15:38:15,suspend support for sphinxcontrib.images,0
6736,2466,4b1bcaa,2017-12-07 16:01:02,fix speelink in documentation files,1
6736,2466,4b1bcaa,2017-12-07 16:01:02,fix speelink in documentation files,0
6737,1916,0b51e9b,2017-12-07 16:36:36,add documentation for fix move/python,1
6740,1032,16d6dfc,2017-12-08 11:40:44,Bugfix for effective plastic strain rate calc,0
6741,1018,1b07a4e,2017-12-10 17:14:08,Fix memory leak in pair python,1
6744,1035,3af389e,2017-12-11 08:08:49,"Revert ""no need to include library.o in the LAMMPS executable""",0
6745,2474,5968850.0,2017-12-12 09:20:09,Fix broken charge history in fix_qeq_reax_kokkos,1
6745,2474,5968850.0,2017-12-12 09:20:09,Fix broken charge history in fix_qeq_reax_kokkos,0
6746,1022,5968850,2017-12-12 09:20:09,Fix broken charge history in fix_qeq_reax_kokkos,1
6749,1039,8a93f63,2017-12-13 10:05:53,Update Kokkos docs,0
6750,1025,2f857c6,2017-12-13 15:12:14,correct fix neigh/history/omp to properly support -DLAMMPS_BIGBIG compilation,1
6750,1025,2f857c6,2017-12-13 15:12:14,correct fix neigh/history/omp to properly support -DLAMMPS_BIGBIG compilation,0
6751,1026,9a71efc,2017-12-13 15:19:46,fix neb bugfix from Emile Maras,1
6754,2097,8a36cdc,2017-12-13 18:42:24,correct velocity output for write_data of atom style smd,0
6755,2482,10fa54b,2017-12-13 18:44:31,"correct error messages. the atom style is called ""smd"" not ""tlsph""",1
6756,2099,68cf694,2017-12-15 13:01:38,Add Kokkos thread fences to pack/unpack routines,0
6757,1047,4d725c3,2017-12-15 13:17:12,"Revert ""Rename fix python/move to move/python""",1
6757,1047,4d725c3,2017-12-15 13:17:12,"Revert ""Rename fix python/move to move/python""",0
6758,2101,950bfb8,2017-12-15 13:20:13,Clean up after renaming back to fix python/move,1
6759,2486,a7bc3ed,2017-12-15 13:30:17,Add missing fences in comm_kokkos,0
6760,2487,bcc5f49,2017-12-15 13:53:04,Rename fix python to fix python/invoke,1
6761,2104,2a131d1,2017-12-15 13:56:54,Merge remote-tracking branch 'upstream/master' into fix_python_move,0
6762,1939,73c55ac,2017-12-15 14:06:16,Fix up docs after renaming,1
6764,2107,a2756db,2017-12-15 16:42:06,Update to Kokkos library v2.5.00,0
6765,2108,00a9672,2017-12-18 13:57:56,Fix issue in fix_qeq_reax_kokkos  can't call child function from base constructor,1
6765,2108,00a9672,2017-12-18 13:57:56,Fix issue in fix_qeq_reax_kokkos  can't call child function from base constructor,0
6766,1041,46fe0a9,2017-12-18 14:09:39,Fix compiler warnings in atom_vec_hybrid_kokkos,1
6767,1944,798d68c,2017-12-18 14:50:33,Edits to accelerate_kokkos.txt,0
6768,2495,56e633a,2017-12-19 14:54:35,error out on trying to compile USER-INTEL with -DLAMMPS_BIGBIG,1
6772,1062,7d07baa,2017-12-21 11:07:06,Better load balance fix_qeq_reax_kokkos for half neigh list,0
6773,2500,d4f45f4,2017-12-24 17:45:58,correct set command example in fix property/atom,1
6784,1960,46217db,2018-01-06 12:56:42,make python functions examples more complete by adding exception handling and initializing variables,0
6785,2511,d6d7dde,2018-01-06 18:54:55,Add error output if python evaluation failed,1
6798,1071,2690075,2018-01-08 14:38:24,Performance increase for charge-implicit ReaxFF/changed cutoff selection,0
6799,1087,b96100c,2018-01-08 14:42:43,Fixed header for the force field file,1
6799,1087,b96100c,2018-01-08 14:42:43,Fixed header for the force field file,0
6800,2139,a5d401e,2018-01-08 14:46:32,Fixed header for the force field file,1
6800,2139,a5d401e,2018-01-08 14:46:32,Fixed header for the force field file,0
6801,1089,91107cc,2018-01-09 12:47:33,"add a ""coeffs"" keyword to the info command for debugging ""All XXX coeffs are not set"" errors.",1
6805,2144,275c084,2018-01-09 17:03:49,Add Kokkos versions of pair_style snap and zbl,0
6806,2145,92e2df7,2018-01-10 10:20:12,Fix bug in Kokkos peratom energy/virial with newton on,1
6806,2145,92e2df7,2018-01-10 10:20:12,Fix bug in Kokkos peratom energy/virial with newton on,0
6807,2146,d7d087a,2018-01-10 10:20:40,Fix issue with peratom energy/virial in pair_snap_kokkos,1
6808,1096,92742c5,2018-01-10 18:00:22,Introduced the change in reax/c/omp,0
6809,2534,db1ed32,2018-01-11 09:39:53,Fix minor issues in pair_snap_kokkos,1
6810,2535,0d7bee4,2018-01-11 09:41:37,Add newline at end of pair_snap_kokkos_impl.h,0
6811,2536,22d2d1c,2018-01-11 10:01:34,Fix issue in pair_snap_kokkos memory_usage,1
6814,1988,1c10c78,2018-01-11 13:54:26,Add ghost option to npair_halffull,0
6815,2539,2691728.0,2018-01-11 15:01:08,state name of the affected variable in error messages where possible,1
6815,2539,2691728.0,2018-01-11 15:01:08,state name of the affected variable in error messages where possible,0
6816,1087,2691728,2018-01-11 15:01:08,state name of the affected variable in error messages where possible,1
6824,1095,6e3acce,2018-01-12 15:44:11,Relax restriction in neighbor.cpp,0
6825,2162,52d3e98,2018-01-12 15:45:24,Fix issue in npair_skip_kokkos,1
6829,1100,72eb2da,2018-01-13 20:41:05,Add missing math.h header,0
6830,2167,7a78875,2018-01-13 21:31:11,Fix issues in Kokkos pair snap and zbl,1
6830,2167,7a78875,2018-01-13 21:31:11,Fix issues in Kokkos pair snap and zbl,0
6831,2554,9e+111,2018-01-13 21:32:59,Fix issues in Kokkos npair_halffull and npair_skip,1
6831,2554,9e+111,2018-01-13 21:32:59,Fix issues in Kokkos npair_halffull and npair_skip,0
6832,1102,9e35e76,2018-01-13 21:32:59,Fix issues in Kokkos npair_halffull and npair_skip,1
6835,1120,2b7c233,2018-01-14 08:44:50,Simplify change to CMake build for USER-COLVARS,0
6836,1106,f37f4f0,2018-01-14 17:56:03,support more cases where the variable name is reported on errors,1
6837,2009,d2983ca,2018-01-14 18:01:19,CMake: limit visibility of COLVARS lepton library headers,0
6838,1123,a599817,2018-01-15 08:23:39,Fix issues with Kokkos skip lists,1
6841,2013,26d6f6d,2018-01-15 15:42:31,"Tools for LAMMPS documentation with the ""doxygen"" documentation platform are provided.",0
6842,2178,07ddb5e,2018-01-15 23:54:48,USER-INTEL: Adding compiler flag and small fix to tersoff/intel for 2018u1 compilers.,1
6851,1121,21ff440,2018-01-16 10:48:38,update of COUPLE/simple examples,0
6852,1137,3de39c7,2018-01-16 11:29:48,print variable name with errors only for known variables.,1
6852,1137,3de39c7,2018-01-16 11:29:48,print variable name with errors only for known variables.,0
6853,1123,01cfb71,2018-01-16 11:31:20,propagate printing variable name with error deeper into the code,1
6853,1123,01cfb71,2018-01-16 11:31:20,propagate printing variable name with error deeper into the code,0
6854,2190,8d37c89,2018-01-16 11:32:37,different bug fix for create_bonds  delete_atoms neigh list issue,1
6870,2041,f2c0c4a,2018-01-16 18:39:08,Merge branch 'lammps-tools-doxygen' of https://github.com/numericalfreedom/lammps into lammps-tools-doxygen,0
6871,2592,1b91c0e,2018-01-16 21:01:25,fix typo in docs resulting in broken link,1
6874,1158,e1e6825,2018-01-17 07:34:18,Merge pull request #776 from numericalfreedom/lammps-tools-doxygen,0
6875,2046,415a55b,2018-01-17 10:41:56,Fix bug in fix_property_atom,1
6875,2046,415a55b,2018-01-17 10:41:56,Fix bug in fix_property_atom,0
6876,1160,5e9d257,2018-01-17 13:00:48,patch 17Jan18,1
6876,1160,5e9d257,2018-01-17 13:00:48,patch 17Jan18,0
6877,1146,9bb7f1d,2018-01-17 13:45:15,Fixed recent segfault in fix gcmc and added mcmoves keyword,1
6889,1172,ba68548,2018-01-28 06:19:33,clarify ch2lmp commands purpose in tools section,0
6890,1173,cf8dae5,2018-01-28 06:20:03,explain position of fix cmap command in input for data and restart files,1
6894,1161,9fd1e47,2018-01-28 06:24:03,ignore generated/copied files,0
6895,2064,4e4fd5f,2018-01-28 14:23:05,BUG: Dumping to multiple files failed with an error message complaining about a missing 'append yes' option.,1
6899,2617,38715d7,2018-01-31 06:08:04,do not allow illegal combination of atom IDs in data files for bonds/angles/dihedrals/impropers,0
6900,2069,3bc1c6b,2018-02-01 14:25:55,Address bug in multifile restart writing with step number included,1
6925,2093,4974596,2018-02-04 14:39:19,make link unambiguous so sphinx is not confused,0
6926,2094,1d403b2,2018-02-05 13:29:14,Added warning to discourage use of group all and fixed some segfault cases,1
6926,2094,1d403b2,2018-02-05 13:29:14,Added warning to discourage use of group all and fixed some segfault cases,0
6927,1208,f914da6,2018-02-05 14:55:26,fix typo,1
6928,1194,669ae02,2018-02-05 14:56:55,apply pattern to ignore OPT package sources,0
6929,2097,b49806d,2018-02-07 16:35:49,correct the logic for checking if fix is right,1
6930,1211,3d63c29,2018-02-07 21:35:26,Merge pull request #2 from lammps/master,0
6931,1212,996c62f,2018-02-07 21:58:05,fix bond/react: generalized classical chemical reactions,1
6933,2099,a0de2f2,2018-02-08 19:15:09,avoid segfaults in USER-MESO by checking for required atom style flags,0
6934,2642,7e78738,2018-02-09 14:26:21,patch 5Feb18,1
6935,1199,2e99e54,2018-02-09 14:44:11,Merge branch 'patch-2' of https://github.com/amilumas/lammps into collected-small-changes,0
6936,1217,3528f9c,2018-02-09 15:19:01,fix bugs in documentation and implementation of atom style mdpd,1
6940,1204,afd39eb,2018-02-11 16:17:24,correctly represent  that the molecule summary refers to the largest type number and not the number of types,0
6941,2107,b9eaf98,2018-02-11 17:09:06,avoid uninitialized memory access errors reports from valgrind with fix qeq,1
6946,2111,3a909e1,2018-02-13 11:43:52,remove non-functional doxygen generated navigation header from AtC doc files,0
6947,2112,f890cdf,2018-02-13 11:44:07,correct formatting in fix atc docs,1
6955,2120,b3693f8,2018-02-13 16:40:50,different style of AtC page headers that works well with html and pdf,0
6956,1219,69f813b,2018-02-13 16:41:23,fix up formatting of tutorials for PDF manual,1
6959,1222,f8daea5,2018-02-15 05:13:59,make dihedrals and impropers header output consistent with bonds and angles,0
6960,1223,2c42876,2018-02-15 05:17:15,allow dynamics groups for fix nve/limit and fix temp/rescale,1
6963,2128,3d12cff,2018-02-16 10:55:25,Merge branch 'patch-1' of https://github.com/evoyiatzis/lammps into collected-small-changes,0
6964,1227,a641e40,2018-02-16 14:11:58,use Error::message() instead of Error::warning() to report whether coulomb tables are used or not,1
6966,1229,c864e55,2018-02-18 14:20:59,Lennard-Jones potential with Coulomb interactions accounted through Wolf summations,0
6967,2132,6587084,2018-02-18 15:37:35,fix typo in stride2() description in variable command docs reported by Jerome Guterl,1
6970,1233,7ec4a58,2018-02-18 16:38:11,add USER-OMP versions of lj/cut/coul/wolf,0
6971,1252,5843be1,2018-02-18 17:03:40,move fix bond/react to USER-MISC package,1
6972,1253,75a4328,2018-02-18 17:11:06,remove messy hack,0
6973,1254,d52c543,2018-02-18 17:12:03,ignore installed copy of fix bond/react,1
6973,1254,d52c543,2018-02-18 17:12:03,ignore installed copy of fix bond/react,0
6974,1255,7bd089a,2018-02-19 14:05:50,fix typo,1
6978,1238,9cf99ef,2018-02-20 11:55:37,Merge pull request #806 from vishalkenchan/new_pair_lj_cut_coul_wolf,0
6979,2141,c399b75,2018-02-20 12:52:12,2nd try on LATTE error returns  plus a couple minor doc edits,1
6987,1247,a672874,2018-02-21 10:04:13,Update comment,0
6988,1269,b252866,2018-02-21 10:17:00,sync fix temp/rescale to upstream,1
6988,1269,b252866,2018-02-21 10:17:00,sync fix temp/rescale to upstream,0
6989,1270,daae906,2018-02-21 10:30:35,move fix bond/react examples and compress large data file,1
6992,1273,b6821ed,2018-02-21 11:15:09,since the code uses static ids  only one instance is allowed at a time,0
6993,1274,5191071,2018-02-21 11:15:44,no need to cast fixes to specific styles/types,1
6993,1274,5191071,2018-02-21 11:15:44,no need to cast fixes to specific styles/types,0
6994,1275,38ce56f,2018-02-21 11:51:25,fix documentation issues: non-ASCII characters  broken/missing links  formatting,1
6995,1276,bcef43c,2018-02-21 12:11:02,add code to check the ABI version of the LATTE library,0
6996,1277,a8eb3ff,2018-02-21 23:20:17,consolidate per-atom property fixes into one,1
6996,1277,a8eb3ff,2018-02-21 23:20:17,consolidate per-atom property fixes into one,0
6997,1278,8fef788,2018-02-22 02:23:57,dead code removal and loop construct fixes to silence compiler warnings.,1
7001,2154,99d5957,2018-02-22 08:42:36,make default argument of virtual function Neighbor::build() explicit,0
7002,2155,bfdf464,2018-02-22 08:46:03,patch 22Feb18,1
7005,2158,939b1b2,2018-02-22 14:27:23,Workaround issue in pair_snap_kokkos_impl,0
7006,1257,f3cf407,2018-02-23 08:34:53,Collected fixes and updates to Colvars library,1
7006,1257,f3cf407,2018-02-23 08:34:53,Collected fixes and updates to Colvars library,0
7007,2160,4a875dc,2018-02-23 09:01:34,Workaround for compiler bug in gcc v4.9.3  manifest in KOKKOS SNAP,1
7013,1263,fb6e7e8,2018-02-24 16:41:10,add sanity checks for ring communication,0
7014,1264,948f478,2018-02-24 17:17:45,ring communication *is* called with outbut set to NULL  so don't error out on that.,1
7014,1264,948f478,2018-02-24 17:17:45,ring communication *is* called with outbut set to NULL  so don't error out on that.,0
7015,1296,7d1de34,2018-02-24 22:49:28,gatherv fix  doc updates,1
7017,1265,58e01a9,2018-02-25 14:03:07,plug memory leak in pair style lj/class2/coul/long with coulomb tables,0
7018,1299,51b19df,2018-02-25 14:10:28,plug memory leak in fix bond/react,1
7020,1301,8d0fdb1,2018-03-01 10:39:06,Add make package-installed command,0
7021,1302,21364f3,2018-03-01 23:11:46,gatherv fix  take 2,1
7021,1302,21364f3,2018-03-01 23:11:46,gatherv fix  take 2,0
7022,1303,d18ba3b,2018-03-01 23:22:03,Added error if gcmc is used with molecules on more than one processor,1
7031,1312,a323147,2018-03-03 14:28:35,noextra option for write_data,0
7032,1313,e8eeb52,2018-03-03 19:31:53,fix memory leaks detected by valgrind,1
7032,1313,e8eeb52,2018-03-03 19:31:53,fix memory leaks detected by valgrind,0
7033,1314,52446ee,2018-03-03 19:34:31,make fix bond/react example inputs more similar to other input examples in LAMMPS,1
7051,1332,bad1cdd,2018-03-07 14:01:22,Merge pull request #831 from lammps/mpi4py-version,0
7052,1290,0c4c002,2018-03-08 08:19:46,patch 8Mar18,1
7069,1350,d625346,2018-03-14 12:11:58,correct potential out-of-bounds memory access,0
7070,1305,15a9600,2018-03-14 13:27:03,Fix compiler warnings,1
7083,1364,8e5d380,2018-03-16 19:11:30,avoid possible memory leak,0
7084,1365,f6c76e0,2018-03-19 08:26:58,patch 16Mar18,1
7089,1370,16054cc,2018-03-19 18:04:08,print names of restored force field styles to screen and logfile,0
7090,1371,28a922b,2018-03-19 18:05:47,print error message when a pair style was not re-specified after reading a restart,1
7090,1371,28a922b,2018-03-19 18:05:47,print error message when a pair style was not re-specified after reading a restart,0
7091,1372,5cdc609,2018-03-19 18:25:18,abort with an error when a pair style incorrectly advertises a restart ability,1
7093,1374,1a402d4,2018-03-20 15:42:13,refactor headline levels to result in a more structured PDF manual,0
7094,1375,e66c71e,2018-03-21 12:13:09,fix linker error bug with fftw3 and -DFFT_SINGLE,1
7099,1380,a19f550,2018-03-21 19:40:03,update the bop potential file and input,0
7100,1381,9f785a4,2018-03-21 19:40:25,detect and error out on unsupported/old bop potential files,1
7101,1382,07a8e31,2018-03-21 19:45:52,update BOP input and log files,0
7102,1383,8bbefb6,2018-03-21 20:12:14,more meaningful output for electron units. fix bug in time unit to fs conversion,1
7102,1383,8bbefb6,2018-03-21 20:12:14,more meaningful output for electron units. fix bug in time unit to fs conversion,0
7103,1384,c58bc6f,2018-03-21 21:20:15,Fixed pbc wrapping in case of spherical bins,1
7105,1386,a6d10ba,2018-03-22 11:19:17,Remove deprecated Kokkos code,0
7106,1387,04c9683,2018-03-22 18:19:03,fix up and integrate documentation for contributed pair styles,1
7119,1400,6d0b53f,2018-03-24 09:54:32,Merge pull request #7 from lammps/master,0
7120,1401,4850962,2018-03-26 11:51:00,fix bug reported in issue #851,1
7122,1403,e8b8428,2018-03-27 10:08:58,new option *add keep* added to read_dump,0
7123,1404,da9f632,2018-03-27 13:59:21,rephrase error message  remove trailing whitespace,1
