Document Title,Abstract,Year,PDF Link,label
b5a641f,Mv outddbnv inside new module m_ddb_interpolate,2018,,
93cddf8,Fix compilation errors,2018,,
7e6dfa8,revert v5/16,2018,,
6da90bb,Merge branch 'release-8.8' into efmas,2018,,
1b72ef2,Mv matpointsym to m_symtk,2018,,
3494b40,Fix compilation errors,2018,,
616cee6,Mv predict_copy inside predictimg,2018,,
7e2bbff,Mv invcb to m_numeric_tools,2018,,
ea90f28,Group delocint coords procedures in pred_delocint,2018,,
9871407.0,abilint,2018,,
8947a2f,Mv xfh_recover_deloc to pred_delocint,2018,,
ff0ceb5,Improve comments - part 1,2018,,
734c259,Modularize vdw_dftd3_data,2018,,
e6d7662,Minor changes,2018,,
15d8d71,Create m_dtfil module with dtfil_init_img  dtfil_init_time and mkfilename,2018,,
cc7cf85,Fix typos,2018,,
67e5305,abilint,2018,,
b27700f,Create m_buitin_tests and m_timana,2018,,
32fbb8f,Average effective mass for Frohlich model seems to work. Should update references.,2018,,
b0f3738,nag not happy,2018,,
343840000.0,Tune output,2018,,
a9f4577,Resintall treatment for mdim=1,2018,,
074bf3d,Update references for average effective masses,2018,,
50f59d3,Define new test v8#55,2018,,
32e9daa,Replace ntheta by efmas_ntheta  suppress flush,2018,,
0b4b518,Merge branch 'efmas' into efmas2,2018,,
7e37bf4,Define reference for test v8#55  and update input.,2018,,
aba06b3,Split too long lines,2018,,
078a042,Merge branch 'efmas' into efmas2,2018,,
6c0e9d8,Improve comments - Part 2,2018,,
4c2265f,Mv holocell  symatm  symchk  symmetrize_rprimd to m_symtk,2018,,
c68a8e3,Mv symaxes  symcharac and symplanes to m_symtk,2018,,
d084175,abilint,2018,,
dd57d7d,Mv fillcell to ingeo and smallprim to m_symtk,2018,,
4dd1ca5,Clean m_efmas  also print eigenvalues in mail output,2018,,
ae304d0,kinetic energy now largely working in orbmag,2018,,
c3c7a77,Merge branch 'twisted' into develop,2018,,
0831adf,Fix compilation errors,2018,,
8dbb4f4,Mv isfile to m_dtfil,2018,,
f0e8ba8,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018,,
666ace7,Define new test v8#56 .,2018,,
b265f19,Fix compilation errors,2018,,
c68e4c4,Add ref for v8#56. Upgrade refs for v7#80-82  v8#55,2018,,
1223bf7,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
b3ab1f4,Minor changes,2018,,
2bb8062,Nonlinear: Add list of perturbations for Abipy,2018,,
277abf9,Group contract routines used by nonlop_pl in m_contract,2018,,
6218b23,Upgrade refs files for v7#80-82,2018,,
8a93390,Fix deadlock in SIGMAEPH output if np > 1 and HDF5+MPI-IO,2018,,
c414744,Merge branch 'release-8.8' into develop,2018,,
8f4deb0,Merge branch 'develop' into efmas2,2018,,
d6af5c8,nag still not happy with fortran units,2018,,
1c5f82b,nag still not happy with fortran units 2,2018,,
21247b8,Create new module m_symlist,2018,,
6f4eff4,Remove stale file,2018,,
22bb7b9,Fix typos,2018,,
df3315b,Create m_spgdata module,2018,,
b086e34,Add missing import,2018,,
19aaf9d,Create new module m_spgbuilder,2018,,
386e8ad,Mv metcon  metcon_so and metric_so to m_contract,2018,,
b5f776d,Add missing import,2018,,
fde75f8,Initialize v8.8.2,2018,,
32ed6ce,Merge gmatteo/hdf5_mpio/8a9390 into _gmatteo-8.8,2018,,
5a6b007,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear-temp,2018,,
c3f7758,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
d3dc2be,Corrections after merging,2018,,
5e13366,Create m_mlwfovlp_qp,2018,,
0d225c0,Merge commit '18625c5b' into _sprokh,2018,,
f558c7d,Create m_inkpts from inkpts and include inqpt,2018,,
dbb925f,Create m_ingeo and include invacuum,2018,,
aa8f90d,Abilint,2018,,
79cc520,Mv iofn1 to m_dtfil,2018,,
4582a68,Mv status to m_dtfil and deprecate,2018,,
baa1ef6,abilint,2018,,
121adae,Move my_Calc_wfwfg code to calc_sigx_me and cohsex_me,2018,,
79120b5,merged trunk,2018,,
21a61a0,Upgrade refs for v8#55&56 . Also set correctly max_nprocs=2 for v8#56 .,2018,,
c3561ef,Modularize pawmkaewf,2018,,
cd2be1d,Oops  I was editing the old file,2018,,
712fb18,Modularize afterscfloop and outscfcv,2018,,
811e891,Fix typos,2018,,
1e5cfa8,Mv radsmear  calcdensph  mag_constr and mag_constr_e to m_dens,2018,,
108c880,Mv gamma_function to m_special_funcs,2018,,
e4ea0ec,preproc out beta code,2018,,
c86d185,Minor changes,2018,,
2e2b1af,Upgrade tolerances. Also step back from nprocs=2 for v8#56. Problem likely present in Jonathan's coding. To be clarified and fixed.,2018,,
1623a86,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
87d4ea8,zero of allocated arrays is automatic in preproc directive CALLOC,2018,,
7a7346e,Merge branch 'develop' into _sprokh,2018,,
ee35f40,Modify t34 to improve portability,2018,,
187fe48,Set max_nprocs=2 for effective mass calculations in which there are at least two k points for all data sets.,2018,,
85bec83,Patch dtfil_init with Lucas changes,2018,,
88c6516,Final modif of tolerances for v8#56.,2018,,
a532a91,Fix compilation errors,2018,,
21f4c53,Update ref file for v8_t34,2018,,
0e0edf5,Mv setup_sigma inside m_sigma_driver,2018,,
1c6b16e,Modularize calc_cohsex_me and calc_sigx_me,2018,,
0c14a54,Fix compilation errors,2018,,
ca6109e,Modularize calc_vhxc_me  m_chi0 --> m_chi0tk,2018,,
154223e,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018,,
25676c3,Merge branch trunk/efmas2/88c6 into develop,2018,,
1bbad89,Activate again max_nprocs=2,2018,,
b82eb24,Merge branch 'efmas2' into efmas3,2018,,
d544b02,Create m_chi0 module with cchi0 routines,2018,,
81d5280,Convert message to msg,2018,,
742d10c,Modifs for parallelism of efmas,2018,,
144f174,Add missing imports,2018,,
76efa4d,Merge branch 'develop' into _sprokh,2018,,
420b2f5,Group Sig_c routine in m_sigc,2018,,
36443bb,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
0b9c8a3,Merge mverstra/develop/87d4 into _mverstra,2018,,
a4a3e52,Allow to ignore MJV_DEV in abichecks.,2018,,
3933081.0,correct dev cpp var name,2018,,
4f9a28f,Mv wfconv to m_inwffil and printmagvtk to m_dens,2018,,
a0c75f6,Mv extrapwf inside m_extraprho,2018,,
08cee34,Fix import,2018,,
79c4b63,Mv normsq_gkq and nmsq routines  to m_iogkk,2018,,
227df12,fix compilation errors,2018,,
cc7cf64,Create new module m_epweights,2018,,
9b20252,Mv get_nv_fs_en get_nv_fs_temp inside m_elphon,2018,,
fe080de,Mv get_veloc_tr to m_elphon,2018,,
9395356.0,Mv  complete_gamma and complete_gamma_tr to defs_elphon,2018,,
8436a89,Fix compilation errors,2018,,
afd54e1,Mv integrate_gamma and friends to m_elphon,2018,,
d94ab36,Mv mka2f_tr_lova to m_a2ftr,2018,,
a150464,Fix compilation errors,2018,,
0051c22,Fix link to install notes,2018,,
d4baab6,Merge branch 'release-8.8' into _mverstra,2018,,
a25d367,Merge branch 'release-8.8' into _mverstra,2018,,
707b9a2,MJV_DEV => DEV_MJV,2018,,
090c654,Merge remote-tracking branch 'remotes/mverstra/develop' into _mverstra,2018,,
71ff1a6,Remove time reversal symmetry when kptopt=3 or 4 for BZ sampling in respfn,2018,,
1376ccc,trying to improve performance of twisted kinetic energy,2018,,
8bedebe,orbmag kinetic energy fully functional,2018,,
e780378,mv ftgkk to m_elphon,2018,,
a3454f9,Create m_cgtk module and cg_rotate --> cgtk_rotate,2018,,
52dfdca,Change the Refs impacted by the correction of kptopt=3 in respfn,2018,,
4bc3e57,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
dfbcc4a,MV symptgroup to m_spgdata,2018,,
f1611d9,Create m_symsg with all symsg routines and bldgrp,2018,,
418f261,Continue changing Refs. kptopt in v7/t85 is 3 again (it was changed in the last commit).,2018,,
460f381,Fix compilation errors,2018,,
9f6ba94,Other ref corrections,2018,,
95b3b60,v8_t34 gives erratic results with nag@abiref. Serguei should examine this ...,2018,,
5cd155e,Enter known problems for v8_t34,2018,,
616e777,Remove check on the presence of type input var,2018,,
ab02cda,Start the finalization of v8.9.0,2018,,
a0e21b8,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
2d1b5f2,Modularize mlwfovlp routines,2018,,
93433df,Introduce eig2_diag_cart   prepare the splitting of the big loop for parallelism   clean,2018,,
0ed41ce,Rename efmasfr to efmasval   introduce new record eig2_diag in efmasval datastructure,2018,,
1c0b517,Create my_symfind with high-level API for symmetries,2018,,
2d1ada6,Fix compilation errors,2018,,
ba928ca,Move partial_dos_fractions code inside m_epjdos,2018,,
e9f741a,Mv symrhg and irrzg to m_spacepar,2018,,
8b76630,MV rotate_rho to m_spacepar and deprecate,2018,,
014da8d,Mv setsym to m_spacepar,2018,,
35ee071,Version for buildbot,2018,,
2fa509f,Start changing 54_abiutil by 55_abiutil and 53_spacepar by 54_spacepar,2018,,
83c2a68,Continue,2018,,
a4703b4,Continue,2018,,
a295368,Continue,2018,,
5268ec4,Declare 42_parser,2018,,
1c02c08,The main loop is split in two disjoint loops. v7_t80-82 and v8_t55-56 pass.,2018,,
dfca621,The first part is now isolated from the second part.,2018,,
55f0853,use m_profiling_abi,2018,,
a7b1899,efmas_main split in two subroutines efmas_main and efmas_analysis . Declarations in efmas_main are cleaned,2018,,
2956288.0,Complete binaries.conf,2018,,
9e50f30,rename 53_spacepar to 54_spacepar,2018,,
d0786f6,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
df5dd66,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
89f154f,efmas_analysis is now cleaned.,2018,,
3566450.0,Now call the two parts,2018,,
787db2a,abiref now compiles,2018,,
d7bd23e,Other ref corrections again,2018,,
48b97d1,Revert changes in gpu[3] commited by MJV (obtained with his unofficial version of symfind),2018,,
ccb10cf,Add dependencies,2018,,
384e1da,Two more dependencies,2018,,
92f77e4,Fix minor problems,2018,,
023c9d7,Fix list of args,2018,,
5ccf5a3,Fix minor issues,2018,,
fd9f1f7,Initialize v8.9.1,2018,,
a75ceb8,update from git pull trunk develop,2018,,
a018663,Fixed bug in DDB interpolation,2018,,
962e33b,Resolved conflict,2018,,
bec1618,Fixed trailing white spaces,2018,,
07cf63c,Prototyping integration between abisrc and buildsys,2018,,
6fdf722,Correction of Spelling Errors,2018,,
5447a12,Add python script to calculate derived elastic properties,2018,,
7d0dfd9,Rm moddiel_csrb  modularize newrho and newvtr,2018,,
0af5acb,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
3867070.0,Modulariza vtorho and vtowfk,2018,,
81a8417,Modularize setvtr,2018,,
55441b1,Mv ionion_ routines inside m_setvtr,2018,,
06be663,mkrho.F90 -> m_mkrho.F90,2018,,
1dc1196,initro -> m_mkrho  mkresi ->energy  strhar ->stress,2018,,
7c2cce7,Mv cgq_builder to m_vtorho,2018,,
836533a,Mv prtrhomxmn to m_mkrho,2018,,
1765898.0,Abilint,2018,,
4a5ef77,Mv etotfor in scfcv,2018,,
c9f7300,Fix typos,2018,,
2.612e+47,gstate.F90 -> m_gstate.F90 and gstateimg.F90 -> m_gstateimg.F90,2018,,
45e1f68,Fix import,2018,,
349297a,Mv subdiago to m_cgtool,2018,,
e7b13db,Mv pw_orthon to cg_tools,2018,,
a4e821a,Fix import,2018,,
38fcea0,Mv wf_mixing to scfcv,2018,,
f50d0e6,mv getshell to m_shell and pass comm instead of mpi_enreg,2018,,
93ec518,Fix compilation error,2018,,
aef1fac,Create m_Forces and m_stress  mv fresidrps to m_forces,2018,,
2f096be,Fix compilation errors,2018,,
4a4ead1,Mv fresid to m_forceS,2018,,
04b7573,Fix compilation error,2018,,
20d193f,Mv prtxfase to mover,2018,,
97a0919,Merge remote-tracking branch release-8.8/d7bd23 into _merge-8.8,2018,,
bf250f9,Cosmetic changes,2018,,
ba49260,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018,,
3bced66,Modularize vdw_dftd[2 3] routines,2018,,
e39c41c,Mv constrf inside m_forces,2018,,
966f881,Create m_energy module,2018,,
0da5198,Group xfpack and xfh routines,2018,,
47143c2,Create m_xfpack,2018,,
958dc9a,Fix compilation errors,2018,,
c187c99,Mv xfh_update inside m_xfpack,2018,,
f17dd8b,Create m_pred_delocint,2018,,
e6ba537,Fix compilation error,2018,,
d2d56ad,pred_bfgs.F90 -> m_pred_bfgs.F90,2018,,
740f95a,Mv pred_lbfgs.F90 inside m_bfgs,2018,,
e530807,Remove stale file,2018,,
5fcb485,Creare m_ddb_diel  remove ddb_hybrid,2018,,
d2e18e4,Modularize initylmg,2018,,
323007.0,Fix compilation errors,2018,,
6b7cab1,Modularize mkffnl,2018,,
8834741.0,Fix compilation errors,2018,,
a15bd3a,Mv ddkten inside nonlop_pl,2018,,
94c689b,Modularize getgh1c,2018,,
fc479a2,fix compilation errors,2018,,
a324980,Increase nstep to 150 in paral[72],2018,,
15d13e7,Increase ecut in paral[72],2018,,
354f611,Modularize atm2fft,2018,,
355bc55,Create m_pspini,2018,,
ab6d681,Fix compilation errors,2018,,
e95f732,Mv pspatm inside m_pspini,2018,,
df05e67,Fix compilation errors,2018,,
531deea,Modularize mover and nonlinear,2018,,
73b3cf4,Fix typos,2018,,
960a0a8,Add python code to parse compiler warnings,2018,,
5992639.0,Mv initmv to m_nonlinear,2018,,
5b724b1,Mv uderiv inside m_elpolariz,2018,,
e2f82d2,Mv mkgrid_fft to m_fft_mesh,2018,,
bce1269,Modularize evdw_wannier,2018,,
79966df,Modularize relaxpol,2018,,
696e4c1,Mv dfpt_sydy and dfpt_sygra to m_dynmat,2018,,
aca7428,Create m_alloc_hamilt_gpu module,2018,,
975dc10,abilint,2018,,
96874d0,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018,,
d85b61f,Mv dfpt_prtene to m_dfpt_looppert,2018,,
f2ce6d7,Mv dftp_dyout inside m_respfn_driver,2018,,
ca1c854,Mv d2kindstr2 inside dfpt_eltfrkin,2018,,
717228a,Mv corrmetalwf1 inside dfpt_vtowfk,2018,,
865915c,Update docs for pawprtwf,2018,,
9545700000.0,Fix py2.7 issue,2018,,
be4044c,Create m_dfpt_vtowkf,2018,,
f640053,Create m_dfpt_scfcv,2018,,
ebad985,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018,,
de5562f,Mv qmatrix inside m_dfpt_scfcv,2018,,
d7cc58b,Version for buildbot,2018,,
4f7f466,Group all dfptff routines in new module mm_dfpt_fef,2018,,
ba243cf,Fix compilation error,2018,,
4657469.0,Mv dfpt_etot inside m_dfpt_scfsv,2018,,
0ac1e0e,Create new module m_dfpt_mkrho,2018,,
f600f6f,Mv dfpt_accrho inside m_dfpt_mkrho,2018,,
9492c3c,Modularize dfpt_cgwf,2018,,
9a70816,Modularize dfpt_vtorho,2018,,
b5f6fef,Rename file,2018,,
0654a88,Modularize getghc,2018,,
318a9e9,abilint,2018,,
518f574,Fix compilation error,2018,,
9450ddd,Mv mpi_enreg routines to m_mpinfo,2018,,
6a58851,Fix compilation errors,2018,,
b4fc5af,Create m_rhotoxc module,2018,,
5d89f74,abilint,2018,,
02fa20d,Mv proc_distrb_cycle to m_mpinfo,2018,,
651daf9,Fix compilation errors,2018,,
0e1e3a1,Improve docs,2018,,
7.852e+83,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018,,
68e4f43,Create m_mpi_setup module,2018,,
6a4933c,Create m_mpi_setup and include compute_kgb_indicator  finddistrproc,2018,,
bdbea27,Create m_xciit and m_xcpositron,2018,,
ea7f1f4,Create m_drivexc module,2018,,
1353d09,Fix compilation error,2018,,
c067ebe,Don't know why but abilint replaces USE macros in m_pawxc,2018,,
ae9473a,I didn't know abilit is also a CPP-wannabe,2018,,
e3659e4,Squashed commit of the following:,2018,,
3b6dfc3,Import modifs from Antonius  that were requested to be merge in the trunk instead of release-8.8,2018,,
02eebac,Merge branch 'release-8.8' into _antonius,2018,,
6c71cbd,Merge antonius/develop/bec161 into _antonius,2018,,
4d41433,Fix abibruty error,2018,,
ef28ef8,Merge branch 'abilint2' into abilint,2018,,
50ac2a8,Mv check_kxc and echo_xc_name to m_drivexc,2018,,
ac5e544,Mv size_dvxc to m_drivexc,2018,,
cda470f,Create m_xcpbe,2018,,
f88ad84,Mv xcmult to m_drivexc,2018,,
449321b,Upgrade of refs for v8.9.1,2018,,
58b1f7e,Mv mkdenpos to m_drivexc,2018,,
0d563a4,Fix compilation errors,2018,,
1abe7ab,Create m_xchcth module,2018,,
1c9ab8b,Group LDA-like routines in m_xclda,2018,,
aaaac5c,Suppress explicit e-mail addresses  for privacy reasons (European law).,2018,,
62ab38f,Mv drivexc inside m_drivexc,2018,,
a48fe7d,Squashed commit of the following:,2018,,
320cfb0,Making modifictions needed to test using atlas-intal-18.0-openmpi. Not really satisfactory ...,2018,,
bbf09a3,Merge commit gmatteo/abilint2/f600f6fe' into _gmatteo,2018,,
04fa1a7,Introduce a threshold for dilatmx at 1.15   that can be bypassed by using chkdilatmx 0.,2018,,
6c91dbc,Warning A.4 of release notes concerning dilatmw threshold at 1.15 .,2018,,
4bad9c4,Warning A.6 about dilatmx threshold .,2018,,
439d660,Fix typo,2018,,
2a4bd13,Upgrade refs for chkdilatmx  also fix typo,2018,,
4e09ad0,Upgrade v1_t77,2018,,
b854148,Merge branch 'abilint2' into abilint,2018,,
04ca3ad,Create m_gammapositron  move rhohxcpositron to m_electronpositron,2018,,
dd3f723,Fix import,2018,,
adb6f8b,Modularize diisrelax and isokinetic,2018,,
2c67ddd,Fix compilation errors,2018,,
6769a53,Modularize pred_nose and pred_srkna14,2018,,
674cca0,Mv isotemp to m_pred_isothermal,2018,,
423433c,Modularize pred_verlet and pred_velverlet,2018,,
2a50d27,Modularize pred_langevin  pred_moldyn,2018,,
422214d,Create low-level module for pred modules,2018,,
497bd46,Fix typos,2018,,
249928b,Merge gmatteo/abilint2/a48f into _gmatteo,2018,,
9078994.0,Merge branch 'release-8.8' into _gmatteo,2018,,
0bca613,Exclude host atlas intel 18 for chain v8#61-65,2018,,
aeff7c9,Improve doc,2018,,
819ce5c,Minor improvement in the doc for developers,2018,,
904567c,Merge branch 'release-8.8' into develop,2018,,
9d2e443,Minor changes,2018,,
f8041bb,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,2018,,
ddf6913,Merge pred_simple and prec_simple  modularize pred_steepdesc,2018,,
ca2c7e0,Minor changes,2018,,
1fbbfc7,Modularize m_chebfi,2018,,
d5cc74b,Cosmetic changes,2018,,
a1a3ec6,Modularize rayleigh_ritz,2018,,
8e4b5d9,Fix compilation errors,2018,,
4128051.0,bug fixes related to intel ifort 18 issues (from JZwanziger),2018,,
94fae93,Exclude host atlas intel 18 for chain v8#61-65,2018,,
7a7ee71,Modularize m_chkinp,2018,,
