Document Title,Abstract,Year,PDF Link,label
5df264e,ENH: Fixed an IOError message in libdcd.pyx that referred to TRR files instead of DCD files.,2018,,
c783f2d,DCD writing,2018,,
a93d37c,DCD unit test improvements,2018,,
0020b3e,ENH: Added proper DCDFile remarks / header string handling -- all unit tests now pass in python 2.7 & 3.5,2018,,
ced318b,DCDFile variables that are testing-only / implementation details are now prefixed with an underscore in response to comments in PR#1155.,2018,,
04de2c0,Replaced a standard library assertion with a numpy assertion in the libdcd test suite  based on reviewer feedback in PR#1155.,2018,,
7bcec26,DCDFile now allows overwriting  based on feedback in PR#1155.,2018,,
d3573e1,current_frame variable is now updated in write method of DCDFile.,2018,,
fdb7685,Removed spurious header writing  fixed an issue in write() method of DCDFile such that single-frame NAMD DCD trajectory writing exactly reproduces the coordinates from the input file.,2018,,
6c7a691,Patched issue with frame iteration in test_coord_match -- all unit tests now pass.,2018,,
6092980,Attempted formatting fixes in test_libdcd.py.,2018,,
0d43e4f,added DCD regression tests against data from old DCDReader,2018,,
f247e7b,DCD unit cell data handling and tests,2018,,
021665d,test_header_remarks has been adjusted to perform a direct string comparison  as requested in PR comments.,2018,,
0d60576,Simplified code in test_iteration() unit test based on PR comments.,2018,,
6d7e8b6,DCDWriteTestRandom now pins down the random seed for testing robustness.,2018,,
9091ac9,fixes in libdcd,2018,,
b26de04,Refactor libdcd test,2018,,
c8d50d2,Added new property-based unit test  test_written_remarks_property()  which reveals that DCDFile is not able to handle writing when an empty REMARKS string is provided.,2018,,
d14ffb5,fix write_file function,2018,,
24656c3,add write dtype handling,2018,,
e4382e3,check tell in iteration,2018,,
2596974,use sensible warnings when only a header is written,2018,,
7632871,remove double definition,2018,,
f919d79,restucture libdcd test order,2018,,
23272c5,deactivate correl tests for now,2018,,
e2e8e84,start work on new dcd reader,2018,,
d446fcd,fix unicode name in open,2018,,
e06b0ff,Fix unitcell handling,2018,,
5fb3878,improve dt unit handling,2018,,
54abc2d,fix failing tests,2018,,
473f1c5,enable new style reader/writer tests,2018,,
71668a9,fix up docs,2018,,
9e75910,remove old C dcd reader,2018,,
e64127f,remove duplicate tests,2018,,
1888130,add header property,2018,,
911bff5,remove old module from setup.py,2018,,
4ea19bb,move unitcell handling from libdcd to DCDReader,2018,,
ccbf0ba,DCD header improvements,2018,,
95a5808,add hypothesis to travis tests,2018,,
b409b20,general clean up,2018,,
fcfbf5d,reactivate hypothesis tests,2018,,
e651f59,use timeseries,2018,,
64098d8,fix ndims DCD reader error,2018,,
65ea67b,fix timeseries,2018,,
f189510,have readframes with start stop step,2018,,
979c8dd,fix linter problems,2018,,
8ba9f19,remove dcd from timestep API test,2018,,
4c308c7,fix unitcell initialization,2018,,
4d0a44f,support ordered readframes,2018,,
51ba896,allow subset reading in readframes,2018,,
9a07c00,speed up,2018,,
66d42a2,add docs,2018,,
2c754d4,copy timestep,2018,,
9b1d607,fixed known failure in transition,2018,,
f0170be,update changelog,2018,,
77f5ea4,fixed ENCORE compilation warnings,2018,,
afa87d1,ENH: early work adding asv benchmark suite to MDA.,2018,,
eb1c001,DCD test improvements,2018,,
4eab969,make scipy and matplotlib full dependencies (#1159),2018,,
11bef65,test_libdcd test_seek_over_max() now appropriately checks for EOFError instead of IOError.,2018,,
a56ec2a,scipy and matplotlib are imported at top in analysis,2018,,
d3c437d,update libdcd and DCDReader docs,2018,,
f9492ee,yapify DCD,2018,,
6779240,removed conditional skipping of tests when scipy or matplotlib are missing,2018,,
9f79004,fix error in DCD Reader and remove confusing comment,2018,,
19316df,fix test for dcd,2018,,
3d5e2d7,reorder tests,2018,,
3bc9c02,add readframes tests,2018,,
64093cb,fix backwards step in readframes,2018,,
82de16a,add new timeseries tests to test_dcd,2018,,
f2f45f8,minor clean ups,2018,,
fba80e2,Port lib/test_util.py to pytest (#1413),2018,,
87dbe0e,Flip formats module to run using pytest (#1417),2018,,
18bbfd3,Port utils to pytest,2018,,
6476987,Added pytest-raises,2018,,
3f58740,fix TRZ file reader on big-endian arches,2018,,
853447c,Merge pull request #1404 from MDAnalysis/issue-1159-analysis-deps,2018,,
0c8522c,Remove useless file,2018,,
46bc985,Merge branch 'develop' into fix-trz-endian,2018,,
3cb61d6,Merge pull request #1427 from MDAnalysis/fix-trz-endian,2018,,
ff3e4eb,Fixing up CHANGELOG (#1430),2018,,
47f956f,update version number to 0.17.0 (#1426),2018,,
d99abba,remove TimeseriesCollection (#1375),2018,,
c5479f9,Remove planned deprecations (#1297),2018,,
fe0b886,Fix a syntax error in MDAnalysis.__init__ (#1432),2018,,
c27ace3,Port topology module (#1420),2018,,
01bd066,Port coordinates module (#1414),2018,,
8ed06ce,Convert test_libdcd.py to pytest,2018,,
e9a32c5,Fix python 3 imcompatibilities in core (#1435),2018,,
ae52229,delete old files,2018,,
36105ae,fixup CHANGELOG & setup.py with rebase cleaning,2018,,
49f3e54,fix DCD writer errors,2018,,
76290ee,add random unit cell test to test_dcd,2018,,
ad64253,prefer to use format over string interpolation,2018,,
8ca3fd3,add information about charm bitfield,2018,,
7420bd3,uniformly use xyz to refer to coordinates in libdcd,2018,,
134199e,fixup DCD sphinx error,2018,,
717346a,add Exception names to libdcd docs,2018,,
62dbab8,pytest-raises is not available on conda,2018,,
bd9c425,reach 100% coverage of DCD.py,2018,,
366290e,remove unnecessary check,2018,,
2d969b7,Run the pytest testsuite in parallel (#1418),2018,,
ea608e8,Make topology pass tests in python 3 (#1436),2018,,
ce6573b,add libdcd to rst docs,2018,,
ceb7313,push test loop into pytest parametrize,2018,,
be8db1c,Port auxiliary module to pytest (#1439),2018,,
68ff0d5,added scipy.io.netcdf (v0.19.1) as lib.netcdf (fallback for Amber Reader/Writer),2018,,
2b16b6a,use netcdf for reading Amber netcdf but netCDF4 for writing,2018,,
dbdaf60,install pytest >= 3.1.2 (#1447),2018,,
3860ccd,removed bundled lib.netcdf,2018,,
b97f2ab,Port core module to pytest (#1443),2018,,
f0a8204,Fix test_align.py,2018,,
3b4841b,Fix test_base.py,2018,,
60cb030,Fix test_contacts.py,2018,,
c773c0f,Fix test_density.py,2018,,
ed4c80a,Fix test_diffusionmap.py,2018,,
c1e7cf2,Fix test_gnm.py,2018,,
2deec4e,Partially fix test_hbonds.py,2018,,
c9f2038,Fix test_hydrogenbondautocorrel.py,2018,,
a7f050e,Fix test_nuclinfo.py,2018,,
f3946f3,Fix test_pca.py,2018,,
80c4cba,Fix test_persistencelength.py,2018,,
0b5aced,Fix test_psa.py,2018,,
e025e63,Fix test_rdf.py,2018,,
1f0d2f9,Partially fix test_rms.py,2018,,
123139f,Shift analysis to PYTEST_LIST,2018,,
17a9a47,Delete useless file,2018,,
566bcca,Merge pull request #503 from MDAnalysis/scipy-ncdf-debug,2018,,
0097099,update libdcd,2018,,
015f15a,use assert_array_equal,2018,,
32efca9,improve docs for libdcd and DCD,2018,,
619526c,avoid copy in dcd writer,2018,,
2d2ce49,modify changelog,2018,,
23e3d28,refactor libdcd header API,2018,,
6f2001f,don't change dt when using nsavc for writing,2018,,
25bfb7c,improve unitcell decoding,2018,,
6423abb,update test_libdcd with pytest style guides,2018,,
9bec7bd,use pytest style for test_dcd,2018,,
8cbac38,update license header,2018,,
42c7105,install hypothesis for tests with setup.py,2018,,
742d7c4,Merge pull request #1372 from MDAnalysis/dcd-cython-rebase,2018,,
ebc342e,Fix test_rms.py,2018,,
b4aa1dd,install pytest-raises with setup.py for testing and keep dependencies only in MDAnalysisTests setup.py,2018,,
fd129d6,Fix test_encore.py,2018,,
6ea0eb1,Merge pull request #1456 from MDAnalysis/testing-deps,2018,,
3214bd8,anyopen in rt mode,2018,,
cc34959,Merge pull request #1458 from MDAnalysis/anyopen-py3,2018,,
a952501,add explicit byte encoding to Amber netCDF files (#1455),2018,,
189df68,Fix comparison of None with int in auxiliary (#1459),2018,,
4923639,remove unmaintained virtual machines from repository (#1462),2018,,
d0dfa98,open in 'rt' mode by default,2018,,
47d8016,Pytest Style: test_altloc.py (#1464),2018,,
d996cfe,updated README (removed vm) (#1474),2018,,
94faa8c,Convert libmdaxdr test (#1442),2018,,
5a1b55c,Pytest Style: test_imports.py (#1473),2018,,
97526a5,Fix coverage drop in coordinates module (#1441),2018,,
4398642,Pytest Style: test_deprecated.py (#1466),2018,,
7cb8500,Pytest style: test_datafiles.py (#1465),2018,,
4c6bc8b,Pytest Style: test_selections.py (#1471),2018,,
c6106f0,Pytest Style: test_modelling.py (#1468),2018,,
26e6332,Pytest Style: test_nuclinfo.py (#1469),2018,,
ae6fca7,Pytest Style: test_log.py (#1467),2018,,
4b30b98,Fix deprecation warning missfires (#1477),2018,,
51e285c,add python 3 to travis (#1479),2018,,
d4b27a6,Pytest Style: test_persistence.py (#1470),2018,,
5f6de0e,Fix test_hbonds.py,2018,,
9f24e0e,only add a commit if there is something staged,2018,,
f51f49a,Removes mda_nosetests,2018,,
a355d99,Fix missing edge case with TypeError on aux (#1484),2018,,
277127c,Merge pull request #1450 from utkbansal/pytest-analysis,2018,,
fac3e8d,Get rid of @attr,2018,,
16eae41,Remove mda_nosetests and nose plugins,2018,,
299a939,Drop comments for running tests with nose,2018,,
e71888e,Prevent tests from littering (#1490),2018,,
c3e9cc5,print slowest tests (#1486),2018,,
8bfa78a,refactor PCA tests (#1485),2018,,
7173fcf,Pytest Style test_xvg.py (#1493),2018,,
316eb85,Issue a deprecation warning for Universe.<segid> (#1491),2018,,
b48275e,Changed test name(s) from test_asymmetric_weight() to test_asymmetric_wavg_weight() and test_asymmetric_avg_weight()  need diff names for each test.,2018,,
46448c9,New names for (w)avg_hausdorff tests + reverting back to old (same) test names: test_asymmetric_weight(),2018,,
6bfbf1c,Added two tests for Hausdorff neighbors--only the distances,2018,,
0210129,Fixes Issue #1502 (#1503),2018,,
680fdbd,Patched argument type checking logic in function dist_mat_to_vec()  and corresponding unit test is now more thorough (checks the specific error message string). Fixes #1498. (#1500),2018,,
3e3ac06,New test for Hausdorff pair frames in pairs analysis  pairs analysis now also gives distance matrix,2018,,
9616de7,Rewrote TestLAMMPSDATAWriter to use pytest fixture (#1499),2018,,
2ee4e65,Added fix  change  author sseyler to CHANGELOG  updated run_pairs_analysis docs for dist matrix D,2018,,
82e100e,The NamedStream class now has the required __fspath__ method (#1504),2018,,
4ca3235,Fixes Issue #1174 (#1505),2018,,
6b6fde1,Changed to old-style division in dist_mat_to_vec to ensure integer output,2018,,
a97753f,Fixed get_writer_for in py3.6 (#1515),2018,,
f351475,Added tests for topology string types with various formats. Fixes #1336. (#1518),2018,,
704107b,Remove parsernotfound (#1516),2018,,
3dd9d3c,Merge pull request #1480 from utkbansal/f-u-nose,2018,,
f1647ec,fix test_streamio python3 (#1510),2018,,
179444d,Added python3 to build matrix,2018,,
192e75b,Pytest Style: auxiliary/base.py (#1492),2018,,
3e420cf,Test log fix warnings (#1509),2018,,
c3a0abd,Made python 3 support official,2018,,
283c617,TST: Added a test for segid str type in test_str_types(). Fixes #1523. (#1528),2018,,
01e9fa0,Fixed analysis_class warning. Fixes #1511. (#1522),2018,,
86273c6,Small fixes/changes:  - Added future division and six.range to test_psa.py  - Separated pairs analysis (_run_pairs_analysis) from _run  moved plotting before  - Adding a couple distance matrix checks to PSAnalysis methods  - PSAnalysis.cluster now uses generated distance matrix D by default    and checks for proper dist matrix format if dist_mat kwarg is specified  - updated docstring for PSAnalysis.cluster,2018,,
7a5b9a7,Added docstring in PSAnalysis.cluster for dist_mat kwarg,2018,,
8420368,Fixes Issue #1495 (#1519),2018,,
1208eb1,removed pytest xdist,2018,,
8826b5e,Fixes segid from TPR parser on python 3 (#1521),2018,,
301c7eb,Merge pull request #1524 from MDAnalysis/issue-260-py3,2018,,
6698c62,Re-enabled parallel pytest (#1531),2018,,
36d1351,fixed Python 3 errors in analysis.hole and tests (#1532),2018,,
0e2745f,general clean up of travis.yml,2018,,
51ce987,Pytest Style: test_streamio.py (#1472),2018,,
b71471b,skip hole on osx for now.,2018,,
9a500e4,fix hole download,2018,,
d76c934,added coveralls to dep list,2018,,
e0bc303,Merge pull request #1517 from MDAnalysis/py3builds,2018,,
13da40b,TST: Changes needed to get MDAnalysis asv benchmarks working with NO relocation of setup.py.,2018,,
3d73f44,TST: Removed some scipy-specific info from asv JSON file.,2018,,
d97da42,Pytest Style: core/test_atom.py (#1535),2018,,
1b8c667,Pytest style topology/base.py (#1526),2018,,
aaff9a1,Fixed Angle.angle when angle~=180. (#1559),2018,,
53410cd,Pytest Style analysis/test_nuclinfo.py (#1549),2018,,
5672a7a,Pytest Style analysis/test_hole.py (#1539),2018,,
ed3018a,[WIP]Pytest Style analysis/test_contacts.py (#1545),2018,,
1db2aaf,TST: Added first draft of trajectory reader asv benchmark tests.,2018,,
dc16124,Issue 1555 moltype (#1557),2018,,
3271028,[WIP]Pytest Style analysis/test_helanal.py (#1550),2018,,
2b60524,Fix tests about moltypes (#1567),2018,,
fda6e36,Pytest Style analysis/test_diffusionmap.py (#1540),2018,,
a46cf63,Pytest style analysis/test_distances.py (#1541),2018,,
b4e044b,Pytest Style analysis/test_leaflet.py (#1551),2018,,
a1e49ba,Pytest Style: test_util.py (#1494),2018,,
0ad6d9b,Pytest Style analysis/test_base.py (#1547),2018,,
0cb6d08,Pytest Style analysis/test_gnm.py (#1542),2018,,
b307b2c,Pytest Style analysis/test_rdf.py (#1570),2018,,
a4e5791,Pytest Style analysis/test_psa.py (#1569),2018,,
3f87c79,get_path_metric_func now raises KeyError with error string  it's unit test now checks KeyError is raised,2018,,
5fb8893,Replace the deprecated logger.warn (#1564),2018,,
d8af6c7,Merge pull request #1553 from MDAnalysis/asv_bench_simplified,2018,,
5b00422,DOC: Added MDA asv docs.,2018,,
f3161a8,TST: Added traj reader striding asv test.,2018,,
081429a,Pytest Style analysis/test_waterdynamics.py (#1571),2018,,
8e3f0e1,Pytest style analysis/test_persistencelength.py (#1568),2018,,
0f9ef86,Fixed _calc_dihedral and Dihedral.dihedrals (#1566),2018,,
36e5b14,Get rid of assert_raises,2018,,
f54822f,MAINT: refactor wording and pep8 changes,2018,,
65e5b4f,add NCDF format reader,2018,,
a486eac,Add a molnums topology attribute to TPR parser,2018,,
0d11e11,test for #1487,2018,,
349c936,Address reviews on molnums,2018,,
eda6c13,"fix MDAnalysis.analysis.rms.RMSD with select != ""all"" fails",2018,,
4e070ea,Remove all occurences of @dec,2018,,
ef1b0d4,Drop nose,2018,,
b6a7cbc,Pytest Style analysis/test_hbonds.py (#1544),2018,,
