Document Title,Abstract,Year,PDF Link,label,code,time
f189510,have readframes with start stop step,2018,,,no,1538151502.682512
ae97e37,specify file formats when building the Universe,2018,,,no,1538151501.917644
c783f2d,DCD writing,2018,,,no,1538151501.140078
6f0c871,updated scripts in examples,2018,,,no,1538151496.659245
e068ce6,conda build scripts,2018,,,no,1538151495.93957
ac15aed,Make Travis run tests on OSX.,2018,,,no,1538151495.192451
8fc2f2a,analysis.align.rms_fit_trj: new quiet kwarg to suppress most status/error output,2018,,,no,1538151494.25494
5a1f046,Added Error tests,2018,,,no,1538151493.092137
cb21359,Added new fixer for atomgroup method set_plural conversions along with some crude tests.,2018,,,no,1538151490.681644
a7dc12f,checking in my deleted charmm format and altering title,2018,,,no,1538151480.189261
e25d2c7,sphinx: make sphinx fail on warnings and be verbose (local sphinx Makefile),2018,,,no,1538151479.261838
01cef05,generated docs with sphinx (includes QCP rotation and distances module (which had been missing)),2018,,,no,1538151476.638108
3131911,analysis.rms: code cosmetics,2018,,,no,1538151471.440523
46d90c4,Testing Survival Probability against actual results. Changed selection of water to be only around one interface residue GLU with a short radius to make the analysis and selection faster.,2018,,,no,1538151469.291131
956f4fe,added tweaks to David Caplans hbond.py to make it work with Gromacs waters,2018,,,no,1538151467.267033
652d487,New functionality in NeighborSearch: - CoordinateNeighborSearch(): takes coordinate arrays   AtomNeighborSearch(): takes AtomGroups (or anything with a   coordinates()) method. In MDAnalysis we are only using   CoordinateNeighborSearch() at the moment. - New search_list() method to find all A within R of B.,2018,,,no,1538151466.276672
d9c0cc8,changed the default offset for ProgressMeter,2018,,,no,1538151464.641279
0af3fb6,improvements to testing - added assert_ to test_atomgroup so that the tests can also be run with numpy <1.5 - added mini example script to examples for how to run all tests,2018,,,no,1538151463.793162
8664cd7,Removed the problem where t0 was ignored. Changed the organisation of the functions and used mroe consistent variable names. Removed the mention of parallel selection which was not implemented. Inlined the function which did not do much.,2018,,,no,1538151460.602279
962fad0,Changed to non-pythonic symmetric distance matrix assignment,2018,,,no,1538151455.51405
ad3b14e,Port Sphericallayer selection for new KDTree,2018,,,no,1538151454.504559
60f478b,test_atomgroup.py: added assert_() that is missing in numpy 1.2 and earlier: lead to 4 failed tests,2018,,,no,1538151448.186691
5fee837,improved writing of trajectories,2018,,,no,1538151446.830935
4baa8a9,Refs #1731 Spherical zone selection test,2018,,,no,1538151441.751148
56c4a7c,Refs #1731 Spherical layer selection test,2018,,,no,1538151440.965196
af20b16,python xtc reader by Benjamin Hall <hall@biop.ox.ac.uk>  (originally named xtcio.py). Used under GPL 3. This corresponds to r90 in /code/MDAnalysis.,2018,,,no,1538151439.479802
7531c8f,Refs #1731 Refactor validate_dimensions,2018,,,no,1538151437.491546
32679ee,analysis: added native contacts analysis (from AdK/lib/python/AdK/contacts.py),2018,,,no,1538151435.923814
366d70c,Make filename a fixture,2018,,,no,1538151434.911767
c3a0abd,Made python 3 support official,2018,,,no,1538151433.341983
44ded8b,Calculate distance matrix between two sets of atoms This corresponds to r13 in /code/MDAnalysis.,2018,,,no,1538151428.460503
e80811b,LeafletFinder: use groups() instead of deprecated atoms() - atoms() method clashes conceptually with the atoms attribute of an AtomGroup - will be removed for 0.7.0 final (added deprecation warning) - separate group() function (like old atoms()) - and better docs,2018,,,no,1538151427.268313
d099b49,hierarchy made more consistent: AtomGroup.atoms is now a AtomGroup - AtomGroup.atoms is managed attribute - atom list (immutable  the old AG.atoms) is now AG._atoms - reSTified docs - use @property where possible in AtomGroup.py - adjusetd AG testcase,2018,,,no,1538151424.472415
8438487.0,MDAnalysis.analysis.distances.dist() for computing distances between matching atoms in two groups,2018,,,no,1538151422.918327
301f0f2,updated scripts in examples,2018,,,no,1538151421.356183
a656bf5,Added a self_distance function to compute distances within a group of atoms - returns a linear array which corresponds to the upper triangular distance matrix This corresponds to r32 in /code/MDAnalysis.,2018,,,no,1538151420.488528
d78b52d,analysis module: added rms fitting (with optionally selection derived from a sequence alignment),2018,,,no,1538151418.828363
17ad3fe,PSFParser now gracefully handles psf files that only contain NATOM fields This corresponds to r17 in /code/MDAnalysis.,2018,,,no,1538151417.469079
ca3a3f6,forces: unit conversion and test case,2018,,,no,1538151415.566752
0765aec,Atoms can now set/get force & velocity,2018,,,no,1538151414.671183
c204857,rewrote parts of NCDF float32 test,2018,,,no,1538151409.921547
5df50ff,Removed unused expected error from Selections,2018,,,no,1538151408.607069
3678d2e,code cleanup for 0.6.2 - removed delaunay code from the release - removed experimental HBond code,2018,,,no,1538151406.604963
11bef65,test_libdcd test_seek_over_max() now appropriately checks for EOFError instead of IOError.,2018,,,no,1538151403.28987
c7fa3aa,misspelt Lukas Grossar's name in his handle --- sorry,2018,,,no,1538151402.272722
3791f1d,changed how we handle knownfailure tests due to missing executable,2018,,,no,1538151401.350525
ac0acb0,Clean up contact-matrix cython code.,2018,,,no,1538151400.396374
1475c99,ENH: New DCD reading code now appears to handle unit cell information properly. All tests in test_libdcd.py pass in python 2.7 and 3.5.,2018,,,no,1538151399.45939
2e59a03,HBond analysis enhancements (H-detection and count_by_type_*),2018,,,no,1538151397.692074
e4f3483,Make error message clearer in tests for TPR parser,2018,,,no,1538151396.526718
8caec3c,coordinates: use close() throughout instead of deprecated close_trajectory(),2018,,,no,1538151391.454888
62b8bdc,Merge remote-tracking branch 'richardjgowers2/issue156' into Issue/156,2018,,,no,1538151389.555056
e07ff2b,Some corrections to documentations files.,2018,,,no,1538151387.27753
33fd533,port sphericalzoneselection for new KDTree,2018,,,no,1538151385.700299
529a2bf,added centroid() to AtomGroup and Atom - synonym for centerOfGeometry() and pos - allows using Atoms instead of AtomGroups in the translate() and rotateby()   methods,2018,,,no,1538151384.719959
ef89319,"changed ""if ts == None"" to ""if ts is None"" (for consistency)",2018,,,no,1538151383.215531
a7de6ce,Experimental PrimitivePDBReader/Writer: Support for r/w of multiframe PDB files,2018,,,no,1538151381.790907
684b281,added test for writing PDBQT files,2018,,,no,1538151380.640673
ab57ac8,- switched KDTree to using numpy - neighbor searching methods work in principle with selections   (re-implemented some functionality of NeighborSearch using the Atom   data structure instead of the Bio.PDB entities),2018,,,no,1538151379.618493
afdb16a,Resolve CHANGELOG conflict.,2018,,,no,1538151375.978427
31d83bb,minor reST cleanup in AtomGroup,2018,,,no,1538151370.750564
094b7f2,Re-link to gro.bz2 files in setup.py,2018,,,no,1538151368.988681
b059c46,small changes to start testing,2018,,,no,1538151367.31438
4278160,Skip tests using netcdf when netcdf is missing,2018,,,no,1538151364.607852
9c0a40a,Added unit tests for preservation of float32 data type in AMBER ncdf files written by MDAnalysis (for time and coordinate fields).,2018,,,no,1538151354.905876
bd3b4df,deprecated core.Timeseries module,2018,,,no,1538151353.171288
712c7c6,improved manipulating of topology information,2018,,,no,1538151351.889247
3f87c79,get_path_metric_func now raises KeyError with error string  it's unit test now checks KeyError is raised,2018,,,no,1538151350.621198
25c9ed3,Disabled delaunay library for now - until I can resolve compilation issues with different platforms This corresponds to r54 in /code/MDAnalysis.,2018,,,no,1538151344.828159
0842afa,Small tidy up to coordinates/DCD,2018,,,no,1538151307.510502
0100ac6,0.6.4 release --- final adjustments (including using canonical GROWriter) - release set to 0.6.4 - removed original GROWriter and replaced with GROWriterStandard (should be invisible to most   users because GROWriter could only be used explicitly anyway).   The olf GROWriter functionality of writing the whole universe can be simply obtained by passing   the universe's universe.atoms AtomGroup to the write() method,2018,,,no,1538151306.421457
07bdf3e,updated do_iparams in utils.py for additional function types in gromacs-4.6.x,2018,,,no,1538151298.312798
d564da1,hydrogen bond analysis: Lukas Grossar's patches for the heuristic H-detection,2018,,,no,1538151296.956633
c401ddd,added count_by_type and count_by_type_correlation to analysis/hbonds.py,2018,,,no,1538151295.132406
0c907a8,Universe: Convenience functionality for interactive work: if the dcd argument has a extension 'pdb' then we try to load it as a pdb. The dcd exception handling is not robust enough yet (e.g. segmentation faults occur when accessing self.dcd after erroneously loading a dcd) so we cannot do a simple try: load_dcd() ... except IOError.,2018,,,no,1538151292.991836
7.506e+80,Adds test to check for no warning when topology with MW atom type is loaded,2018,,,no,1538151278.159047
9db11c7,Added the TRZReader into coordinates  can now read .trz files.,2018,,,no,1538151277.125186
2fe94c3,added Danny's GRO writer to CHANGELOG before this is forgotten,2018,,,no,1538151269.064893
aae1ef9,PQDBQT: use Atom.charge for partial charges and Atom.type for atomtype - removed partialCharge and element attributes from Atom - minor comments and streamlining - adjusted format description to match PDBQT,2018,,,no,1538151266.93817
e93f249,Wrong import in test_pdbqt.py,2018,,,no,1538151265.403065
8ff69a1,sparated tpr testing from test_topology.py to test_tprparser.py,2018,,,no,1538151263.737575
e7e20e4,selection writer for VMD  PyMol  CHARMM  Gromacs working - use get_writer() to encapsulate the choosing of an appropriate writer   based on filename or default format (should be implemented similarly for   the single frame writers) and corresponding changes in AtomGroup class - write comments (or not  if commentfmt is None) - can write a preamble comment - use the selection writer for LeafletFinder instead of the simple   VMD writer,2018,,,no,1538151261.8163
bd9c425,reach 100% coverage of DCD.py,2018,,,no,1538151253.673626
f9cfb61,Added small example to Readme,2018,,,no,1538151251.991719
5afb44a,new LeafletFinder example: membrane composition - added memanal-composition.py - cleaned up leaflet.py example (use class from module),2018,,,no,1538151249.326952
70fd51b,Adjusted the camelcase fixer to account for centerOfMass  which was missing. Crude test for conversion added as well.,2018,,,no,1538151236.565287
2322fa4,Update GRO.py,2018,,,no,1538151235.102126
efdd5e1,AtomGroup.atoms is now a proper attribute - deprecated '_atoms' access This corresponds to r40 in /code/MDAnalysis.,2018,,,no,1538151234.114738
ffa309f,added comments to examples/potential_profile.py,2018,,,no,1538151232.625713
473f1c5,enable new style reader/writer tests,2018,,,no,1538151231.643121
09b18ed,XTC and TRR files now write offsets to disk.,2018,,,no,1538151230.603272
fb1c908,Release tar ball.  - Change version to 0.5.0  (.0 signifies alpha status  later use a1  a2  b1  b2    after the patch version)  - Added MANIFEST.in to include doc files and all the necessary header files as they are    not automatically picked up by distutils (apparently  a bug: 'getting C library   sources currently broken--no get_source_files() method in build_clib.py')   Also need to pick up all pyrex files and the docs - Revamped docs a little bit. - NOTE: python setup.py install --prefix=mydir is not working properly  it still         tries to install something in the site-wide dir   Added links to googlecode and a template for acknowledgements. - Tested the sdist and managed to compile bot on MAc OS X and Linux (CentOS 4.2 with   modern numpy (> 1.0.3)) - updated CHANGELOG This corresponds to r94 in /code/MDAnalysis.,2018,,,no,1538151227.531124
841be3d,Port contact_matrix_no_pbc to cython,2018,,,no,1538151214.951668
e15f1be,test for no warnings raised by AtomGroup.segid,2018,,,no,1538151183.72957
2e9b865,The docstrings for the four analysis modules located in MDAnalysis/analysis/ have been modified to a reasonably consistent reStructuredText format to produce readable html pages (under doc/html/) built from the Sphinx source (at doc/sphinx/). The file doc/index.html has been removed as this was an old build for the MDAnalysis website. Docstring changes to distances.pyx were necessary as some objects were imported from this module by analysis/distances.py.,2018,,,no,1538151179.484388
